Subclass	Superfamily	Family	Insertion	Counting	Reads	mean_subcov
LTR	Pao	DIVER_LTR	DIVER_LTR$3L_RaGOO$23629771$23635886	0	set()	0.0
LTR	Gypsy	NOMAD_I	NOMAD_I$3L_RaGOO$23637042$23638904	0	set()	0.0
LTR	Copia	Copia2_LTR_DM	Copia2_LTR_DM$3L_RaGOO$23638904$23639090	0	set()	0.0
LTR	Copia	Copia2_I	Copia2_I$3L_RaGOO$23639091$23643234	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$3L_RaGOO$23643402$23644280	0	set()	0.0
LTR	Gypsy	MDG1_I	MDG1_I$3L_RaGOO$23645022$23645188	0	set()	0.0
LTR	Pao	BEL_I	BEL_I$3L_RaGOO$23645268$23646346	0	set()	0.0
LINE	I-Jockey	DOC3_DM	DOC3_DM$3L_RaGOO$23646502$23647509	0	set()	0.0
LTR	Gypsy	Gypsy8_LTR	Gypsy8_LTR$3L_RaGOO$23647538$23648135	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23648598$23648849	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3L_RaGOO$23648857$23652995	0	set()	0.0
LINE	I-Jockey	BS3_DM	BS3_DM$3L_RaGOO$23650417$23651379	0	set()	0.0
LINE	I-Jockey	BS2	BS2$3L_RaGOO$23651402$23652498	0	set()	0.0
LTR	Gypsy	Gypsy10_LTR	Gypsy10_LTR$3L_RaGOO$23653016$23659246	0	set()	0.0
LTR	Pao	DIVER_LTR	DIVER_LTR$3L_RaGOO$23659267$23665368	0	set()	0.0
LTR	Gypsy	Gypsy10_I	Gypsy10_I$3L_RaGOO$23665369$23666370	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3L_RaGOO$23666377$23671380	0	set()	0.0
LINE	I-Jockey	G5A_DM	G5A_DM$3L_RaGOO$23667591$23667883	0	set()	0.0
LINE	I-Jockey	BS2	BS2$3L_RaGOO$23667884$23668967	0	set()	0.0
LINE	I-Jockey	G5_DM	G5_DM$3L_RaGOO$23669332$23669589	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3L_RaGOO$23669587$23671078	0	set()	0.0
LINE	I-Jockey	Jockey2	Jockey2$3L_RaGOO$23671578$23671862	0	set()	0.0
LINE	I	I_DM	I_DM$3L_RaGOO$23672637$23674222	0	set()	0.0
LTR	Pao	DIVER2_I	DIVER2_I$3L_RaGOO$23674499$23674987	0	set()	0.0
DNA	TcMar-Tc1	TC1_DM	TC1_DM$3L_RaGOO$23675200$23675813	0	set()	0.0
LINE	I-Jockey	G3_DM	G3_DM$3L_RaGOO$23675819$23677004	0	set()	0.0
DNA	TcMar-Tc1	S_DM	S_DM$3L_RaGOO$23677604$23678414	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3L_RaGOO$23678977$23680369	0	set()	0.0
LTR	Gypsy	Gypsy10_LTR	Gypsy10_LTR$3L_RaGOO$23680376$23687285	0	set()	0.0
LTR	Gypsy	Gypsy10_I	Gypsy10_I$3L_RaGOO$23680911$23682178	0	set()	0.0
LTR	Gypsy	Gypsy10_LTR	Gypsy10_LTR$3L_RaGOO$23687286$23687647	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3L_RaGOO$23687648$23690503	0	set()	0.0
LINE	I-Jockey	BS2	BS2$3L_RaGOO$23688179$23689275	0	set()	0.0
LINE	I-Jockey	BS3_DM	BS3_DM$3L_RaGOO$23689298$23689893	0	set()	0.0
LINE	I-Jockey	BS2	BS2$3L_RaGOO$23689883$23690262	0	set()	0.0
LTR	Gypsy	TOM_I	TOM_I$3L_RaGOO$23690522$23691105	0	set()	0.0
LINE	R1-LOA	Baggins1	Baggins1$3L_RaGOO$23691147$23691723	0	set()	0.0
LTR	Gypsy	DM297_I	DM297_I$3L_RaGOO$23691699$23692134	0	set()	0.0
LTR	Gypsy	Gypsy8_LTR	Gypsy8_LTR$3L_RaGOO$23693202$23693365	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3L_RaGOO$23693376$23693676	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23694934$23695637	0	set()	0.0
LTR	Pao	ROOA_LTR	ROOA_LTR$3L_RaGOO$23694979$23695331	0	set()	0.0
LTR	Gypsy	HMSBEAGLE_I	HMSBEAGLE_I$3L_RaGOO$23695838$23703924	0	set()	0.0
LTR	Gypsy	HMSBEAGLE_I	HMSBEAGLE_I$3L_RaGOO$23696425$23696628	0	set()	0.0
LINE	I-Jockey	DOC3_DM	DOC3_DM$3L_RaGOO$23697124$23699825	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3L_RaGOO$23699834$23702639	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23704639$23705142	0	set()	0.0
LINE	I	IVK_DM	IVK_DM$3L_RaGOO$23706125$23706628	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23706661$23706961	0	set()	0.0
DNA	P	PROTOP	PROTOP$3L_RaGOO$23706953$23710128	0	set()	0.0
LINE	I-Jockey	BS2	BS2$3L_RaGOO$23711041$23711476	0	set()	0.0
LINE	I-Jockey	BS3_DM	BS3_DM$3L_RaGOO$23711512$23712745	0	set()	0.0
LTR	Gypsy	DM297_I	DM297_I$3L_RaGOO$23712826$23720319	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23713440$23713640	0	set()	0.0
LINE	I-Jockey	FW2_DM	FW2_DM$3L_RaGOO$23713828$23716748	0	set()	0.0
LINE	I-Jockey	DOC2_DM	DOC2_DM$3L_RaGOO$23716949$23717538	0	set()	0.0
LTR	Gypsy	HMSBEAGLE_I	HMSBEAGLE_I$3L_RaGOO$23718275$23718585	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23718830$23719550	0	set()	0.0
LTR	Gypsy	DMTOM1_LTR	DMTOM1_LTR$3L_RaGOO$23719098$23719451	0	set()	0.0
LINE	I-Jockey	G6_DM	G6_DM$3L_RaGOO$23720345$23720970	0	set()	0.0
DNA	CMC-Transib	Transib5	Transib5$3L_RaGOO$23721008$23721665	0	set()	0.0
LINE	I-Jockey	G_DM	G_DM$3L_RaGOO$23721717$23724196	0	set()	0.0
LTR	Gypsy	DM297_I	DM297_I$3L_RaGOO$23724381$23726441	0	set()	0.0
LTR	Gypsy	DM297_I	DM297_I$3L_RaGOO$23726443$23726714	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23727109$23727610	0	set()	0.0
LTR	Gypsy	Gypsy12A_LTR	Gypsy12A_LTR$3L_RaGOO$23727629$23728875	0	set()	0.0
LTR	Copia	Copia2_I	Copia2_I$3L_RaGOO$23729295$23732855	0	set()	0.0
LINE	R1	DMRT1B	DMRT1B$3L_RaGOO$23729766$23732129	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23733485$23734089	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23733700$23734004	0	set()	0.0
LTR	Gypsy	Gypsy12A_LTR	Gypsy12A_LTR$3L_RaGOO$23734085$23735562	0	set()	0.0
LTR	Gypsy	QUASIMODO_LTR	QUASIMODO_LTR$3L_RaGOO$23734260$23734917	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3L_RaGOO$23735757$23743289	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23735957$23736174	0	set()	0.0
LINE	R1	DMRT1A	DMRT1A$3L_RaGOO$23736172$23737621	0	set()	0.0
LINE	I-Jockey	FW2_DM	FW2_DM$3L_RaGOO$23738525$23742978	0	set()	0.0
LTR	Gypsy	BURDOCK_I	BURDOCK_I$3L_RaGOO$23743301$23743527	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23743748$23744895	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23744446$23744620	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23745626$23746059	0	set()	0.0
LTR	Gypsy	DM297_I	DM297_I$3L_RaGOO$23746062$23747900	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8735636c40>}	0.749183895538629
LTR	Gypsy	DM297_I	DM297_I$3L_RaGOO$23747902$23748174	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8735636d00>}	0.4117647058823529
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23748569$23749070	0	set()	0.0
LTR	Gypsy	Gypsy12A_LTR	Gypsy12A_LTR$3L_RaGOO$23749089$23749278	0	set()	0.0
LINE	I-Jockey	FW2_DM	FW2_DM$3L_RaGOO$23750101$23754598	0	set()	0.0
LTR	Gypsy	Gypsy12A_LTR	Gypsy12A_LTR$3L_RaGOO$23754709$23755032	0	set()	0.0
LTR	Copia	Copia2_I	Copia2_I$3L_RaGOO$23755452$23759152	0	set()	0.0
LINE	R1	DMRT1B	DMRT1B$3L_RaGOO$23755923$23758267	0	set()	0.0
LINE	R1-LOA	Baggins1	Baggins1$3L_RaGOO$23759496$23764555	0	set()	0.0
LTR	Pao	BEL_I	BEL_I$3L_RaGOO$23764665$23765139	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23765482$23765867	0	set()	0.0
LTR	Gypsy	Invader3_LTR	Invader3_LTR$3L_RaGOO$23765878$23766089	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3L_RaGOO$23766104$23766603	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3L_RaGOO$23769924$23770100	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23770337$23770576	0	set()	0.0
DNA	P	PROTOP_A	PROTOP_A$3L_RaGOO$23771845$23772941	0	set()	0.0
DNA	P	PROTOP_A	PROTOP_A$3L_RaGOO$23773475$23773680	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23775742$23776627	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23776999$23777370	2	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8735629fa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8735620b20>}	0.5902964959568733
DNA	TcMar-Tc1	TC1_DM	TC1_DM$3L_RaGOO$23777905$23779280	0	set()	0.0
DNA	TcMar-Tc1	MINOS	MINOS$3L_RaGOO$23779295$23779619	0	set()	0.0
DNA	P	PROTOP_A	PROTOP_A$3L_RaGOO$23779716$23779872	0	set()	0.0
DNA	P	PROTOP	PROTOP$3L_RaGOO$23779868$23780536	0	set()	0.0
LINE	I-Jockey	G3_DM	G3_DM$3L_RaGOO$23783282$23784687	0	set()	0.0
LTR	Pao	DIVER2_I	DIVER2_I$3L_RaGOO$23784760$23786318	0	set()	0.0
LTR	Gypsy	Gypsy6_I	Gypsy6_I$3L_RaGOO$23787330$23796342	0	set()	0.0
LTR	Gypsy	Gypsy3_I	Gypsy3_I$3L_RaGOO$23788659$23789801	0	set()	0.0
LTR	Gypsy	Bica_LTR	Bica_LTR$3L_RaGOO$23789808$23794509	0	set()	0.0
LTR	Gypsy	Gypsy6A_LTR	Gypsy6A_LTR$3L_RaGOO$23796337$23796607	0	set()	0.0
LINE	I-Jockey	BS3_DM	BS3_DM$3L_RaGOO$23797201$23797589	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3L_RaGOO$23798046$23801680	0	set()	0.0
LTR	Pao	NINJA_LTR	NINJA_LTR$3L_RaGOO$23801821$23804895	0	set()	0.0
LTR	Gypsy	MDG3_I	MDG3_I$3L_RaGOO$23805694$23806815	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734c69e20>}	0.8867082961641392
LTR	Gypsy	Invader4_LTR	Invader4_LTR$3L_RaGOO$23806913$23807452	0	set()	0.0
LTR	Gypsy	TIRANT_LTR	TIRANT_LTR$3L_RaGOO$23807453$23815973	0	set()	0.0
LTR	Gypsy	Invader4_I	Invader4_I$3L_RaGOO$23816128$23817711	0	set()	0.0
DNA	P	PROTOP	PROTOP$3L_RaGOO$23817853$23818074	0	set()	0.0
DNA	TcMar-Tc1	MINOS	MINOS$3L_RaGOO$23818171$23818497	0	set()	0.0
DNA	TcMar-Tc1	TC1_DM	TC1_DM$3L_RaGOO$23818512$23819311	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23819916$23820093	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23820705$23821007	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23821043$23821298	0	set()	0.0
LTR	Gypsy	Bica_I	Bica_I$3L_RaGOO$23822324$23824514	0	set()	0.0
LINE	I-Jockey	G5A_DM	G5A_DM$3L_RaGOO$23824605$23825345	0	set()	0.0
LTR	Gypsy	Gypsy7_I	Gypsy7_I$3L_RaGOO$23826758$23829919	0	set()	0.0
LTR	Gypsy	Gypsy4_I	Gypsy4_I$3L_RaGOO$23829953$23830657	3	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734c69700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734c69ee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734c69880>}	0.9498106060606061
LTR	Gypsy	Gypsy9_I	Gypsy9_I$3L_RaGOO$23830687$23830876	0	set()	0.0
LTR	Pao	DIVER2_I	DIVER2_I$3L_RaGOO$23835238$23836332	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3L_RaGOO$23836393$23838925	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23836841$23837200	0	set()	0.0
DNA	CMC-Transib	M4DM	M4DM$3L_RaGOO$23839030$23840011	0	set()	0.0
LTR	Pao	MAX_I	MAX_I$3L_RaGOO$23841988$23843081	0	set()	0.0
LTR	Gypsy	BLASTOPIA_I	BLASTOPIA_I$3L_RaGOO$23843811$23844011	0	set()	0.0
DNA	hAT-hobo	HOBO	HOBO$3L_RaGOO$23844815$23845025	0	set()	0.0
LINE	I-Jockey	BS3_DM	BS3_DM$3L_RaGOO$23845381$23846457	0	set()	0.0
LINE	R1-LOA	Baggins1	Baggins1$3L_RaGOO$23847635$23848399	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23850830$23851107	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23851555$23852213	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23851768$23852154	0	set()	0.0
DNA	P	PROTOP_A	PROTOP_A$3L_RaGOO$23853309$23853685	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23854541$23854797	0	set()	0.0
LINE	R1	R1-2_DM	R1-2_DM$3L_RaGOO$23855250$23856382	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23856696$23857401	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23858617$23859277	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3L_RaGOO$23860732$23861052	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23861258$23861502	0	set()	0.0
LINE	I-Jockey	DOC3_DM	DOC3_DM$3L_RaGOO$23861470$23868651	0	set()	0.0
LINE	I-Jockey	DOC2_DM	DOC2_DM$3L_RaGOO$23865543$23868551	0	set()	0.0
LINE	I-Jockey	DOC3_DM	DOC3_DM$3L_RaGOO$23868654$23868989	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23868957$23869538	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3L_RaGOO$23871545$23878671	0	set()	0.0
LINE	R1-LOA	Baggins1	Baggins1$3L_RaGOO$23872101$23874766	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23875442$23875686	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3L_RaGOO$23875909$23876739	0	set()	0.0
LINE	I-Jockey	G5A_DM	G5A_DM$3L_RaGOO$23878690$23880184	0	set()	0.0
LTR	Gypsy	QUASIMODO_I	QUASIMODO_I$3L_RaGOO$23880436$23886368	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23880990$23881743	0	set()	0.0
LTR	Gypsy	DM176_LTR	DM176_LTR$3L_RaGOO$23881092$23881652	0	set()	0.0
LINE	I	IVK_DM	IVK_DM$3L_RaGOO$23882670$23883429	0	set()	0.0
LTR	Pao	DIVER2_I	DIVER2_I$3L_RaGOO$23889887$23890801	0	set()	0.0
LTR	Gypsy	QUASIMODO_LTR	QUASIMODO_LTR$3L_RaGOO$23891096$23891329	0	set()	0.0
LTR	Gypsy	Invader2_I	Invader2_I$3L_RaGOO$23892046$23894529	0	set()	0.0
LTR	Gypsy	DM176_LTR	DM176_LTR$3L_RaGOO$23894523$23901912	0	set()	0.0
LTR	Gypsy	DM297_LTR	DM297_LTR$3L_RaGOO$23901891$23903971	0	set()	0.0
LTR	Gypsy	Chouto_I	Chouto_I$3L_RaGOO$23905018$23905339	0	set()	0.0
LTR	Gypsy	NOMAD_I	NOMAD_I$3L_RaGOO$23907113$23909495	0	set()	0.0
LTR	Pao	DIVER2_I	DIVER2_I$3L_RaGOO$23909669$23910024	0	set()	0.0
DNA	TcMar-Tc1	TC1_DM	TC1_DM$3L_RaGOO$23910237$23910853	0	set()	0.0
LINE	I-Jockey	G3_DM	G3_DM$3L_RaGOO$23910859$23912038	0	set()	0.0
DNA	TcMar-Tc1	S_DM	S_DM$3L_RaGOO$23912654$23913451	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3L_RaGOO$23914013$23922335	0	set()	0.0
LTR	Gypsy	DM297_I	DM297_I$3L_RaGOO$23914176$23915547	0	set()	0.0
LTR	Gypsy	DM297_I	DM297_I$3L_RaGOO$23915549$23915820	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23916215$23916714	0	set()	0.0
LTR	Gypsy	Gypsy12A_LTR	Gypsy12A_LTR$3L_RaGOO$23916733$23916925	0	set()	0.0
LTR	Copia	Copia2_I	Copia2_I$3L_RaGOO$23917868$23918302	0	set()	0.0
LINE	R1	DMRT1B	DMRT1B$3L_RaGOO$23918312$23919360	0	set()	0.0
LINE	R1-LOA	Baggins1	Baggins1$3L_RaGOO$23919382$23920194	0	set()	0.0
LTR	Pao	BEL_I	BEL_I$3L_RaGOO$23920404$23920866	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23921219$23921597	0	set()	0.0
LTR	Gypsy	Invader3_LTR	Invader3_LTR$3L_RaGOO$23921609$23921769	0	set()	0.0
LTR	Pao	DIVER2_I	DIVER2_I$3L_RaGOO$23923701$23924871	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3L_RaGOO$23924932$23925207	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23925355$23925638	0	set()	0.0
LTR	Gypsy	Chouto_I	Chouto_I$3L_RaGOO$23926232$23926548	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23928451$23928682	0	set()	0.0
LTR	Gypsy	DM297_LTR	DM297_LTR$3L_RaGOO$23928686$23928918	0	set()	0.0
LINE	R1-LOA	Baggins1	Baggins1$3L_RaGOO$23929019$23930017	0	set()	0.0
LTR	Gypsy	Gypsy11_LTR	Gypsy11_LTR$3L_RaGOO$23930432$23931566	0	set()	0.0
LTR	Gypsy	BURDOCK_I	BURDOCK_I$3L_RaGOO$23932400$23934008	0	set()	0.0
LTR	Gypsy	Gypsy7_LTR	Gypsy7_LTR$3L_RaGOO$23932895$23933066	0	set()	0.0
DNA	P	PROTOP	PROTOP$3L_RaGOO$23935940$23936314	0	set()	0.0
LINE	I-Jockey	G5A_DM	G5A_DM$3L_RaGOO$23936317$23937361	2	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734c69d00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734c69a00>}	0.7538314176245211
LINE	I-Jockey	G4_DM	G4_DM$3L_RaGOO$23937384$23937747	0	set()	0.0
LTR	Gypsy	Gypsy12A_LTR	Gypsy12A_LTR$3L_RaGOO$23937834$23938254	0	set()	0.0
LTR	Gypsy	IDEFIX_I	IDEFIX_I$3L_RaGOO$23938757$23940790	0	set()	0.0
LTR	Gypsy	QUASIMODO_I	QUASIMODO_I$3L_RaGOO$23940794$23943794	0	set()	0.0
LTR	Gypsy	IDEFIX_LTR	IDEFIX_LTR$3L_RaGOO$23943967$23944519	0	set()	0.0
LTR	Gypsy	Gypsy12A_LTR	Gypsy12A_LTR$3L_RaGOO$23944572$23945338	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23946245$23946467	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23946916$23947166	0	set()	0.0
LTR	Gypsy	Gypsy8_I	Gypsy8_I$3L_RaGOO$23947170$23947367	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23947917$23948135	0	set()	0.0
LTR	Gypsy	Gypsy4_I	Gypsy4_I$3L_RaGOO$23948589$23952707	0	set()	0.0
LTR	Gypsy	Gypsy12_LTR	Gypsy12_LTR$3L_RaGOO$23948661$23952367	0	set()	0.0
DNA	TcMar-Tc1	FB4_DM	FB4_DM$3L_RaGOO$23950744$23952260	0	set()	0.0
LINE	I-Jockey	LINEJ1_DM	LINEJ1_DM$3L_RaGOO$23953596$23955205	0	set()	0.0
LINE	I	I_DM	I_DM$3L_RaGOO$23955213$23957796	0	set()	0.0
LINE	R1-LOA	Baggins1	Baggins1$3L_RaGOO$23958695$23963253	0	set()	0.0
LTR	Gypsy	DM412	DM412$3L_RaGOO$23963667$23964101	0	set()	0.0
LTR	Gypsy	Gypsy11_I	Gypsy11_I$3L_RaGOO$23964102$23970382	0	set()	0.0
LINE	I-Jockey	G5A_DM	G5A_DM$3L_RaGOO$23965290$23965451	0	set()	0.0
LTR	Gypsy	DM412	DM412$3L_RaGOO$23966181$23969188	0	set()	0.0
LTR	Gypsy	DM412B_LTR	DM412B_LTR$3L_RaGOO$23969189$23969638	0	set()	0.0
LTR	Gypsy	Gypsy11_LTR	Gypsy11_LTR$3L_RaGOO$23970712$23971161	0	set()	0.0
DNA	CMC-Transib	Transib5	Transib5$3L_RaGOO$23971264$23971485	0	set()	0.0
DNA	P	PROTOP_A	PROTOP_A$3L_RaGOO$23971486$23972560	0	set()	0.0
DNA	CMC-Transib	TRANSIB1	TRANSIB1$3L_RaGOO$23972573$23974730	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23975045$23975287	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3L_RaGOO$23975677$23981496	0	set()	0.0
LTR	Gypsy	Gypsy8_I	Gypsy8_I$3L_RaGOO$23976194$23981398	0	set()	0.0
LTR	Gypsy	Invader3_LTR	Invader3_LTR$3L_RaGOO$23976519$23980442	0	set()	0.0
LTR	Gypsy	Gypsy8_LTR	Gypsy8_LTR$3L_RaGOO$23983322$23983497	0	set()	0.0
DNA	P	PROTOP_A	PROTOP_A$3L_RaGOO$23983828$23984930	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3L_RaGOO$23986106$23988212	0	set()	0.0
LINE	R1-LOA	Baggins1	Baggins1$3L_RaGOO$23987109$23987358	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23988210$23988382	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23988379$23988772	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23991280$23991659	0	set()	0.0
LTR	Gypsy	Gypsy8_LTR	Gypsy8_LTR$3L_RaGOO$23991666$23992007	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$23993719$23994078	0	set()	0.0
DNA	PiggyBac	LOOPER1_DM	LOOPER1_DM$3L_RaGOO$23994183$23995610	0	set()	0.0
LTR	Copia	Copia_I	Copia_I$3L_RaGOO$23996090$24001617	0	set()	0.0
LINE	I-Jockey	BS	BS$3L_RaGOO$23996524$23999419	0	set()	0.0
LINE	R1	DMRT1C	DMRT1C$3L_RaGOO$24001906$24003317	0	set()	0.0
LTR	Gypsy	Gypsy2_LTR	Gypsy2_LTR$3L_RaGOO$24004589$24007777	0	set()	0.0
LINE	R1-LOA	Baggins1	Baggins1$3L_RaGOO$24008193$24012932	0	set()	0.0
LTR	Gypsy	Gypsy12_I	Gypsy12_I$3L_RaGOO$24013678$24014750	0	set()	0.0
DNA	TcMar-Tc1	S_DM	S_DM$3L_RaGOO$24016887$24018526	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$24018605$24018932	0	set()	0.0
DNA	P	PROTOP_A	PROTOP_A$3L_RaGOO$24019323$24019489	0	set()	0.0
DNA	P	PROTOP	PROTOP$3L_RaGOO$24019490$24024883	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$3L_RaGOO$24019950$24020226	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3L_RaGOO$24022059$24027042	0	set()	0.0
DNA	P	PROTOP_A	PROTOP_A$3L_RaGOO$24024122$24025452	0	set()	0.0
LTR	Gypsy	Invader2_LTR	Invader2_LTR$3L_RaGOO$24024524$24024787	0	set()	0.0
LTR	Gypsy	BLASTOPIA_I	BLASTOPIA_I$3L_RaGOO$24027370$24031886	0	set()	0.0
LINE	R1-LOA	Baggins1	Baggins1$3L_RaGOO$24028039$24031006	0	set()	0.0
LTR	Copia	Copia2_I	Copia2_I$3L_RaGOO$24031917$24032688	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$24033580$24033950	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$24036129$24036462	0	set()	0.0
DNA	CMC-Transib	Transib-N1_DM	Transib-N1_DM$3L_RaGOO$24036657$24037107	0	set()	0.0
LTR	Pao	ROOA_LTR	ROOA_LTR$3L_RaGOO$24038184$24038478	0	set()	0.0
LTR	Gypsy	GTWIN_I	GTWIN_I$3L_RaGOO$24041103$24044795	0	set()	0.0
LTR	Gypsy	MICROPIA_LTR	MICROPIA_LTR$3L_RaGOO$24041274$24041690	0	set()	0.0
LTR	Pao	DIVER2_I	DIVER2_I$3L_RaGOO$24046230$24047498	0	set()	0.0
LTR	Gypsy	QUASIMODO_LTR	QUASIMODO_LTR$3L_RaGOO$24047615$24048240	0	set()	0.0
LINE	R1	DMRT1C	DMRT1C$3L_RaGOO$24049341$24050808	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$24050841$24051040	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3L_RaGOO$24052221$24052756	0	set()	0.0
LTR	Gypsy	Stalker2_I	Stalker2_I$3L_RaGOO$24054527$24055138	0	set()	0.0
LINE	I-Jockey	DOC3_DM	DOC3_DM$3L_RaGOO$24055139$24057253	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3L_RaGOO$24057763$24059779	0	set()	0.0
DNA	P	PROTOP_A	PROTOP_A$3L_RaGOO$24058614$24059721	0	set()	0.0
