TE_ID	Gene_ID	Read_ID	Nb_of_aligned_bp_on_TE	Chrom	Start	End
DNAREP1_DM$3L_RaGOO$22474543$22474759	FBgn0052462	f93df3ac-1c72-4cc1-9061-4ef679c934f5	209	3L_RaGOO	22470473	22474792
G2_DM$3R_RaGOO$3296039$3296379	FBgn0267816	3976f126-02ef-4a31-b20a-b6d5b4145eb5	11	3R_RaGOO	3296368	3296735
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	99df0309-4323-4e56-952d-089571a4ec5e	152	2L_RaGOO	1536544	1538356
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	2d5696b9-f1fa-4da3-95e3-2f9d0fa1f5d9	153	2L_RaGOO	1536574	1538313
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	bc3a1034-abb3-4432-b39a-de0c0b28dc6a	154	2L_RaGOO	1536580	1538337
DNAREP1_DM$X_RaGOO$20395667$20396021	FBgn0031139	951125e5-c1a9-482f-a40f-5deb917d3b8d	21	X_RaGOO	20396000	20398730
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	f222de66-8d76-483b-b3b3-1ec0d6323e1a	132	2L_RaGOO	1536579	1538336
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	9a49f6a8-805e-4bdc-be2e-5e59aa052854	154	2L_RaGOO	1536607	1538377
TART_B1$2L_RaGOO$11931931$11932156	FBgn0051865	c01532b0-850f-405c-b936-c7f3ca756c0d	223	2L_RaGOO	11931699	11933083
TART_B1$2L_RaGOO$11931931$11932156	FBgn0051865	315c341f-03f5-4921-b76d-feab06a0fb9f	218	2L_RaGOO	11931699	11933109
FB4_DM$3R_RaGOO$16914758$16917850	FBgn0000063	6f485555-6dc5-4af6-ab5f-e6433ed4505f	25	3R_RaGOO	16912041	16914784
TRANSPAC_LTR$2R_RaGOO$21445727$21450940	FBgn0028371	3c0efd62-5e65-4664-912c-8a07e495a406	1217	2R_RaGOO	21443487	21448887
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	841a3a17-79c1-4c61-b1cc-16e1d485a805	148	2L_RaGOO	1536574	1538313
DNAREP1_DM$3L_RaGOO$21480298$21480593	FBgn0000560	35276f79-0064-402a-8154-c4aa22f486d5	90	3L_RaGOO	21480502	21481968
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	71bee11a-a038-4288-b6f6-bfe92238e5b5	149	2L_RaGOO	1536581	1538334
DM297_LTR$3L_RaGOO$24570098$24571913	FBgn0085736	c8fe3485-f3a2-47b1-a4c7-9272f4958f3e	301	3L_RaGOO	24488696	24572678
DM297_LTR$3L_RaGOO$24570098$24571913	FBgn0058002	c8fe3485-f3a2-47b1-a4c7-9272f4958f3e	301	3L_RaGOO	24488696	24572678
Invader2_LTR$3L_RaGOO$24571954$24573704	FBgn0085736	c8fe3485-f3a2-47b1-a4c7-9272f4958f3e	707	3L_RaGOO	24488696	24572678
Invader2_LTR$3L_RaGOO$24571954$24573704	FBgn0058002	c8fe3485-f3a2-47b1-a4c7-9272f4958f3e	707	3L_RaGOO	24488696	24572678
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	cd63da8b-ef85-4f83-b869-a0feee26cb0d	145	2L_RaGOO	1536572	1538387
DOC$2L_RaGOO$9310102$9314822	FBgn0032110	9c90c450-7d87-46f5-84a9-ab41ab40e93f	156	2L_RaGOO	9308213	9310262
FB4_DM$3R_RaGOO$16914758$16917850	FBgn0000063	2fa0fd8a-5092-4389-b312-70c024d9e503	31	3R_RaGOO	16912279	16914789
TART_B1$2L_RaGOO$11931931$11932156	FBgn0051865	831c656d-221d-4e81-9c4c-c6ce3846fda5	211	2L_RaGOO	11931699	11933081
IDEFIX_LTR$3L_RaGOO$20046597$20052802	FBgn0036969	5526a736-37e9-4679-a210-c4dce4983543	22	3L_RaGOO	20026667	20047949
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	da252b75-c69f-42c3-beed-de527dd14f3c	149	2L_RaGOO	1536544	1538521
DNAREP1_DM$2R_RaGOO$10918873$10919073	FBgn0033683	6d4a6706-a3db-4a10-b3fc-995399b2fbdf	31	2R_RaGOO	10919039	10919683
TRANSPAC_LTR$2L_RaGOO$2221225$2226474	FBgn0264875	5b019ded-63e5-41bb-85ee-75b7476ea9da	159	2L_RaGOO	2226313	2227427
G7_DM$X_RaGOO$16783041$16783563	FBgn0030828	a184d092-28c8-4b57-aaa3-e9ec9c644738	29	X_RaGOO	16744019	16783256
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	b3e68cf8-d6da-44c7-8121-b816b34aa69c	150	2L_RaGOO	1536560	1538387
G5A_DM$3L_RaGOO$24863962$24865755	FBgn0267429	bfa4d339-c9b2-4d78-8866-8566c3f14aff	1540	3L_RaGOO	24850964	24866608
G5A_DM$3L_RaGOO$24865756$24866545	FBgn0267429	bfa4d339-c9b2-4d78-8866-8566c3f14aff	577	3L_RaGOO	24850964	24866608
DNAREP1_DM$4_RaGOO$1171820$1172051	FBgn0002521	4070dc99-dff0-4855-b16e-c1e5b5500d50	73	4_RaGOO	1163829	1171970
TART_B1$2L_RaGOO$11928093$11928246	FBgn0051866	f7cb4224-8f3c-4ca8-b977-2dcef00c8452	149	2L_RaGOO	11927780	11929239
DM176_LTR$3L_RaGOO$20033243$20040251	FBgn0036967	a7757086-4bac-4b2c-875b-7994103d0435	28	3L_RaGOO	20008370	20039877
S2_DM$2L_RaGOO$4991174$4991386	FBgn0031659	8501e4e5-d646-4955-ba1d-39e74a88089b	146	2L_RaGOO	4989148	4991327
XDMR$X_RaGOO$12845250$12845727	FBgn0030460	e6d43c0f-2045-43b3-b966-74e10da865f7	215	X_RaGOO	12843878	12845476
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	afb41064-cb34-496e-8574-e8e6eed58453	146	2L_RaGOO	1536544	1538346
TART_B1$2L_RaGOO$11931931$11932156	FBgn0051865	53fafcf1-31f4-4c49-9df1-87e6f7a6d439	213	2L_RaGOO	11931699	11933078
ACCORD_LTR$2R_RaGOO$10965448$10972654	FBgn0033693	a07446a2-beac-4c25-af98-b95b428aaf4e	157	2R_RaGOO	10962853	10989121
ACCORD_LTR$2R_RaGOO$10965448$10972654	FBgn0053964	a07446a2-beac-4c25-af98-b95b428aaf4e	157	2R_RaGOO	10962853	10989121
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	3843f0a1-e971-431f-8c86-ab4f2a44cc7d	142	3L_RaGOO	26059660	26217787
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	76f83474-3f64-4b8c-89b4-1238806f3744	150	2L_RaGOO	1536588	1538337
TART_B1$2L_RaGOO$11931931$11932156	FBgn0051865	309549d3-1650-49b0-9fbc-982761831dd2	220	2L_RaGOO	11931700	11933083
TART_B1$2L_RaGOO$11928093$11928246	FBgn0051866	5c2f6795-0170-436f-8b7e-e26f5e5735c3	149	2L_RaGOO	11927833	11929197
ROO_I$2R_RaGOO$16878302$16878627	FBgn0266380	253ed1a3-34f6-40bd-a45f-f4d1cb76f764	307	2R_RaGOO	16862197	16881652
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	6463fce7-711b-4a9b-8997-4e5918ef8b1a	147	2L_RaGOO	1536544	1538387
FB4_DM$3R_RaGOO$16914758$16917850	FBgn0000063	01ec4966-c29c-41d5-865e-e8d9bda9809f	26	3R_RaGOO	16912065	16914784
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	40e30202-ae8d-472b-8ba5-98920a6d4c92	152	2L_RaGOO	1536565	1538294
DNAREP1_DM$3L_RaGOO$26181088$26181552	FBgn0024804	5b5e46f2-426a-4927-bea5-79354f0a0d77	17	3L_RaGOO	26059631	26217783
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	5b5e46f2-426a-4927-bea5-79354f0a0d77	135	3L_RaGOO	26059631	26217783
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	bbd3897d-84b0-47a5-b440-82f821a6b005	147	2L_RaGOO	1536570	1538331
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	a433320e-70be-4cb2-aa43-c6ab49e2cc20	153	2L_RaGOO	1536544	1538367
FB4_DM$3R_RaGOO$16914758$16917850	FBgn0000063	978b89a8-ae40-4d78-8863-e02c5f194809	27	3R_RaGOO	16912094	16914786
TRANSPAC_LTR$2L_RaGOO$2221225$2226474	FBgn0264875	da9b03fa-37da-4ce3-9b0a-03bc8790c40d	155	2L_RaGOO	2226313	2227454
PROTOP_B$2L_RaGOO$22342065$22342964	FBgn0002566	d1a46b57-c858-43cd-a033-5e77e96b44d6	30	2L_RaGOO	22340660	22345847
PROTOP_B$2L_RaGOO$22345362$22345803	FBgn0002566	d1a46b57-c858-43cd-a033-5e77e96b44d6	82	2L_RaGOO	22340660	22345847
DNAREP1_DM$3R_RaGOO$1259588$1260004	FBgn0267431	b11b63dc-56c2-43cc-af28-c55614f5523b	76	3R_RaGOO	1070340	1259669
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	636d5dc0-8642-4e3a-8d01-e1c3006d5407	150	2L_RaGOO	1536544	1538339
XDMR$X_RaGOO$12845250$12845727	FBgn0030460	fbc4a2e7-fbef-469f-b126-8daf3bcac096	199	X_RaGOO	12843783	12845458
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	a88e106a-8074-46ab-9264-07f346b2c1d0	153	2L_RaGOO	1536544	1538373
S2_DM$2L_RaGOO$4991174$4991386	FBgn0031659	89da48fc-0386-4764-ae29-e60c59aef94a	13	2L_RaGOO	4989144	4991187
DNAREP1_DM$2R_RaGOO$7258104$7258417	FBgn0050362	0e7f8545-c00b-4b9c-b4b8-59d85ee5d7ea	30	2R_RaGOO	7256953	7258136
DNAREP1_DM$2R_RaGOO$1209819$1210327	FBgn0039993	1abbf880-3515-4163-95c0-896a57a9e5e8	499	2R_RaGOO	1205237	1211070
TART_B1$2L_RaGOO$11928093$11928246	FBgn0051866	9bce6341-c40a-4068-8f2d-002e8c54b5cc	150	2L_RaGOO	11927780	11929173
G5_DM$3R_RaGOO$5264596$5267762	FBgn0037385	246ad60c-0453-4f5f-978c-7afb21f2507c	3064	3R_RaGOO	5264593	5268010
DNAREP1_DM$3L_RaGOO$22401884$22402324	FBgn0052451	894c2efc-9723-44fa-9890-34f3ba8ad4c1	136	3L_RaGOO	22400966	22402021
TART_B1$2L_RaGOO$11931931$11932156	FBgn0051865	3edad2c6-a786-4d59-bb33-9c5ffe159614	212	2L_RaGOO	11931732	11933083
G_DM$3L_RaGOO$22645435$22645864	FBgn0262509	910cb9d1-c601-4987-95ff-01a8cd0213d1	309	3L_RaGOO	22644473	22645757
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	39e98f81-de37-49de-be27-b8ce0344bdf1	147	2L_RaGOO	1536544	1538337
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	f1250b8a-34ce-4a8c-a312-aa4208c092f4	152	2L_RaGOO	1536570	1538387
DNAREP1_DM$3R_RaGOO$6499138$6499633	FBgn0037469	a2807b08-ec89-4c03-beac-9eeaca28a601	64	3R_RaGOO	6499567	6500829
DNAREP1_DM$3R_RaGOO$6499138$6499633	FBgn0037470	a2807b08-ec89-4c03-beac-9eeaca28a601	64	3R_RaGOO	6499567	6500829
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	628999fd-089e-49d5-a468-3b97c8e63646	152	2L_RaGOO	1536579	1538384
DNAREP1_DM$3R_RaGOO$3804446$3804665	FBgn0037234	ef49b0fe-a8f0-4c80-9e35-c48f6e95b666	130	3R_RaGOO	3804535	3807429
BURDOCK_LTR$3R_RaGOO$24036640$24040804	FBgn0039232	26c439cc-2fe9-4693-bda9-f4e7e7f94939	760	3R_RaGOO	24036167	24037472
BURDOCK_LTR$3R_RaGOO$24036640$24040804	FBgn0266743	26c439cc-2fe9-4693-bda9-f4e7e7f94939	760	3R_RaGOO	24036167	24037472
TART_B1$2L_RaGOO$11928093$11928246	FBgn0051866	898f6615-9519-4eff-9a20-3407ed885691	146	2L_RaGOO	11927780	11929199
TART_B1$2L_RaGOO$11928093$11928246	FBgn0051866	8656691c-46cc-4325-8b26-f18a07a2cc2b	143	2L_RaGOO	11927781	11929171
Stalker2_LTR$2R_RaGOO$15238139$15244515	FBgn0034132	17112549-57cf-45b5-8afa-1964859c28d7	18	2R_RaGOO	15240874	15269465
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	5b209870-a921-459f-bf49-4b29872dec5a	151	2L_RaGOO	1536565	1538375
TART_B1$2L_RaGOO$11931931$11932156	FBgn0051865	348942fd-3298-4a26-b9be-8c7f0dddf6d3	188	2L_RaGOO	11931699	11933080
DNAREP1_DM$3L_RaGOO$26181088$26181552	FBgn0024804	a79199c0-a77e-4e19-997e-bc81bc685f86	17	3L_RaGOO	26059642	26217787
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	a79199c0-a77e-4e19-997e-bc81bc685f86	135	3L_RaGOO	26059642	26217787
DNAREP1_DM$2R_RaGOO$1208164$1208704	FBgn0039993	a4e34ed7-4f4c-421a-b28e-a0489e55d28d	89	2R_RaGOO	1205374	1211015
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	32966960-6ccc-4ff5-9e70-f354a0264574	152	2L_RaGOO	1536544	1538387
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	07de9ceb-56f0-41ec-8d85-742429d8954b	47	3L_RaGOO	26059647	26217761
TART_B1$2L_RaGOO$11931931$11932156	FBgn0051865	6e9317c1-7582-45e6-8b81-5039cbb112c2	224	2L_RaGOO	11931696	11933083
ROO_I$X_RaGOO$8285149$8285305	FBgn0267914	0789f1f6-d8fb-412b-8896-2fcd454d5a08	68	X_RaGOO	8284699	8288792
DMRP1$3R_RaGOO$6059235$6059542	FBgn0051286	f352a272-c4bc-47c7-b0b3-d08d8abcf8d5	19	3R_RaGOO	6059523	6061653
DMRP1$3R_RaGOO$6059235$6059542	FBgn0026565	f352a272-c4bc-47c7-b0b3-d08d8abcf8d5	19	3R_RaGOO	6059523	6061653
Transib-N1_DM$3R_RaGOO$19326872$19327284	FBgn0051206	0096a4c0-349b-4c0f-bcf1-0f9f99f2ce50	401	3R_RaGOO	19325777	19327545
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	ee27b8da-9e08-4474-b4f0-720ea151d4e3	151	2L_RaGOO	1536575	1538293
TART_B1$2L_RaGOO$11931931$11932156	FBgn0051865	d01b58d3-2d74-4e9e-87c1-206d5f4b592f	220	2L_RaGOO	11931699	11933082
ZAM_I$2L_RaGOO$21996184$22001667	FBgn0040009	8d3d9468-9851-49a7-8d49-8a5e897342bc	119	2L_RaGOO	21998952	22018947
ZAM_I$2L_RaGOO$21996184$22001667	FBgn0278598	8d3d9468-9851-49a7-8d49-8a5e897342bc	119	2L_RaGOO	21998952	22018947
TART_B1$2L_RaGOO$11931931$11932156	FBgn0051865	e4938e8c-ea78-4079-b07e-f3e02357dd21	216	2L_RaGOO	11931706	11933081
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	d7477005-97c9-4590-bf64-354a04e218e9	145	2L_RaGOO	1536588	1538379
QUASIMODO_LTR$2R_RaGOO$19975238$19982609	FBgn0050393	d0270d04-8d55-4165-b3a1-367d765bdac6	183	2R_RaGOO	19982421	19983836
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	1cab436c-e52d-4b3e-8fc4-c663b632605d	151	2L_RaGOO	1536574	1538346
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	44c9299e-5670-4321-be89-337a14b21bda	154	2L_RaGOO	1536571	1538556
TART_B1$2L_RaGOO$11931931$11932156	FBgn0051865	a97af0eb-85bc-4a5a-aea9-f0d02a2e3ddc	209	2L_RaGOO	11931710	11932176
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	5e11b088-d9ad-4fe2-b450-6086934c2298	150	2L_RaGOO	1536544	1538384
TART_B1$2L_RaGOO$11928093$11928246	FBgn0051866	1b5b15ef-827a-4436-b424-b69107eaf188	152	2L_RaGOO	11927780	11929178
ROO_I$3R_RaGOO$14005164$14015074	FBgn0263929	551e2403-f5c9-473c-bcec-0410cf715a34	511	3R_RaGOO	14014551	14077774
PROTOP_B$3L_RaGOO$22363105$22363621	FBgn0016034	249ecd7d-b6e3-45cd-8274-1501da49a9c4	27	3L_RaGOO	22362111	22363132
PROTOP_B$3L_RaGOO$22363105$22363621	FBgn0037183	249ecd7d-b6e3-45cd-8274-1501da49a9c4	27	3L_RaGOO	22362111	22363132
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	928fab2e-bdaf-411c-9178-556c02d2861c	151	2L_RaGOO	1536604	1538333
FB4_DM$3R_RaGOO$16914758$16917850	FBgn0000063	3f71880c-ccbf-43a2-95b3-04e841d972ad	26	3R_RaGOO	16912219	16914784
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	70b0bacb-4b82-4454-ba79-906c9e484a12	150	2L_RaGOO	1536544	1538375
DNAREP1_DM$X_RaGOO$20395667$20396021	FBgn0031139	536c26d3-b590-46dd-a8de-35e9a5568205	11	X_RaGOO	20396010	20398723
DNAREP1_DM$3L_RaGOO$23694934$23695637	FBgn0058470	1ee82311-5b0d-42e3-bbf1-75dc03b4356d	50	3L_RaGOO	23694021	23694988
DM297_LTR$3R_RaGOO$29134004$29136461	FBgn0039733	3cabd338-af77-41f3-b0d0-121c382f77d1	23	3R_RaGOO	29132258	29134027
TRANSPAC_LTR$2R_RaGOO$15245759$15251009	FBgn0034129	23f25d3b-ad81-48f8-b9a9-68448058a930	15	2R_RaGOO	15210503	15246917
STALKER4_LTR$2R_RaGOO$1037038$1044050	FBgn0262123	d39983dd-9a65-40aa-b4eb-1730531cfc89	19	2R_RaGOO	953891	1041078
DOC$3L_RaGOO$24733562$24735608	FBgn0040020	2abcfc9c-b998-4b57-86c4-b1705ac05abf	387	3L_RaGOO	24732945	24733971
TART_B1$2L_RaGOO$11928093$11928246	FBgn0051866	07933de2-6323-4223-88f1-bc3d37a11349	150	2L_RaGOO	11927780	11929173
DNAREP1_DM$2R_RaGOO$14436047$14436348	FBgn0050090	0a638b1b-0e62-468a-85ba-8c08ead17f0b	11	2R_RaGOO	14433971	14436880
DNAREP1_DM$2R_RaGOO$14436047$14436348	FBgn0050088	0a638b1b-0e62-468a-85ba-8c08ead17f0b	11	2R_RaGOO	14433971	14436880
DNAREP1_DM$2R_RaGOO$14436047$14436348	FBgn0050087	0a638b1b-0e62-468a-85ba-8c08ead17f0b	11	2R_RaGOO	14433971	14436880
PROTOP_B$2R_RaGOO$3416997$3418976	FBgn0046692	66e24ddc-9f03-49da-b110-67c9fbb16f01	386	2R_RaGOO	3417374	3471222
PROTOP$2R_RaGOO$3417250$3417438	FBgn0264909	66e24ddc-9f03-49da-b110-67c9fbb16f01	62	2R_RaGOO	3417374	3471222
PROTOP$2R_RaGOO$3417250$3417438	FBgn0046692	66e24ddc-9f03-49da-b110-67c9fbb16f01	62	2R_RaGOO	3417374	3471222
BARI1$2L_RaGOO$21112657$21113769	FBgn0016919	009012ee-f892-4de4-bd35-4b96e7698951	1074	2L_RaGOO	21111761	21113875
DNAREP1_DM$2L_RaGOO$20807066$20807858	FBgn0051624	afcb3eca-e08e-4f60-b75a-82ffa807bae5	34	2L_RaGOO	20805906	20807100
ROO_I$3R_RaGOO$12957465$12959168	FBgn0038163	412f1034-1ada-494e-b0e4-34e4649dfeba	1250	3R_RaGOO	12939443	12959276
ROO_I$3R_RaGOO$12957465$12959168	FBgn0263396	412f1034-1ada-494e-b0e4-34e4649dfeba	1250	3R_RaGOO	12939443	12959276
S2_DM$2L_RaGOO$4991174$4991386	FBgn0031660	8eab395b-37f5-4335-b6bf-d681b4bae280	16	2L_RaGOO	4991370	4992778
S2_DM$2L_RaGOO$4991174$4991386	FBgn0031661	8eab395b-37f5-4335-b6bf-d681b4bae280	16	2L_RaGOO	4991370	4992778
Gypsy12A_LTR$2R_RaGOO$4917644$4918955	FBgn0033032	7964ed50-fb21-4587-bbe7-c894fe5d7d6f	31	2R_RaGOO	4803160	4930130
S2_DM$2L_RaGOO$4991174$4991386	FBgn0031659	ce057a19-d4c3-44d0-a71a-5df75d849744	150	2L_RaGOO	4989173	4991332
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	8d64ca79-b91d-42fc-abcb-0a7527a7fbcf	154	2L_RaGOO	1536540	1538315
FB4_DM$3L_RaGOO$20526501$20527593	FBgn0086915	2da4fa50-26b6-4870-b52f-c05a555444ef	19	3L_RaGOO	20522072	20527021
FB4_DM$3R_RaGOO$16914758$16917850	FBgn0000063	751722d8-c13f-4278-977e-d839a319d340	25	3R_RaGOO	16912818	16914784
DNAREP1_DM$X_RaGOO$577400$577787	FBgn0025634	16e56a5d-8737-4fa5-b182-d1dfa30a7df6	21	X_RaGOO	575863	577423
DMCR1A$3L_RaGOO$23298717$23298869	FBgn0250816	9a5d7325-e0f6-4d40-bacf-c475dedc33ef	144	3L_RaGOO	23297589	23299410
TART_B1$2L_RaGOO$11928093$11928246	FBgn0051866	bc6a66eb-5f29-422b-afbb-eab3025196d9	151	2L_RaGOO	11927780	11929170
ARS406_DM$X_RaGOO$10641398$10641653	FBgn0052670	7d264dcd-4142-4953-a26c-134c564e87b4	28	X_RaGOO	10640504	10641427
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	5e2d7381-1d5b-48db-8fa6-7f0d0f9c029e	148	2L_RaGOO	1536544	1538384
TART_B1$2L_RaGOO$11931931$11932156	FBgn0051865	a2eed656-f438-4aa8-9ed4-e1665daa4e65	205	2L_RaGOO	11931699	11933083
DM297_LTR$2L_RaGOO$21241556$21249211	FBgn0032961	d128fe2e-9321-48c2-8d6c-d757d5adf58b	13	2L_RaGOO	21242922	21272018
Gypsy12A_LTR$2L_RaGOO$21242356$21244976	FBgn0032961	d128fe2e-9321-48c2-8d6c-d757d5adf58b	13	2L_RaGOO	21242922	21272018
PROTOP$2R_RaGOO$3417250$3417438	FBgn0264909	d8be14bd-27f7-4835-838e-f9e241e5d6b7	65	2R_RaGOO	3417371	3421742
TRANSIB2$2R_RaGOO$3421509$3423952	FBgn0264909	d8be14bd-27f7-4835-838e-f9e241e5d6b7	230	2R_RaGOO	3417371	3421742
FW2_DM$2L_RaGOO$4177642$4182314	FBgn0031585	2d2fab23-3f86-462b-8d10-c57974b22cfe	68	2L_RaGOO	4175270	4177710
DNAREP1_DM$3L_RaGOO$22401884$22402324	FBgn0052451	98499741-71e9-4bde-8fdf-4e4068925915	126	3L_RaGOO	22400985	22402011
DMRP1$3R_RaGOO$6059235$6059542	FBgn0051286	8f41a62c-48d9-4ac5-bd26-70592346b24a	33	3R_RaGOO	6059507	6061666
DMRP1$3R_RaGOO$6059235$6059542	FBgn0026565	8f41a62c-48d9-4ac5-bd26-70592346b24a	33	3R_RaGOO	6059507	6061666
TART_B1$2L_RaGOO$11928093$11928246	FBgn0051866	983a8a81-2e45-4ae6-82a5-a217efe6ffd3	152	2L_RaGOO	11927780	11929112
ROO_I$3R_RaGOO$13786472$13790447	FBgn0038233	4577601b-d775-4455-99b0-55bb3e800c2b	892	3R_RaGOO	13786243	13790649
DNAREP1_DM$2R_RaGOO$7258104$7258417	FBgn0033286	82ad87ef-9000-4ad3-9026-da767fc3e539	37	2R_RaGOO	7258138	7261337
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	8c10e974-9ca8-4ab4-ade1-dd2cb0bc4882	151	2L_RaGOO	1536565	1538387
TART_B1$2L_RaGOO$11931931$11932156	FBgn0051865	50d5f405-7d8e-4e49-9d6a-960caf5631ba	207	2L_RaGOO	11931733	11933089
TART_B1$2L_RaGOO$11931931$11932156	FBgn0051865	eb0d45ca-375b-4295-96ab-cf09830c3ba1	215	2L_RaGOO	11931696	11933043
DNAREP1_DM$X_RaGOO$20594145$20594306	FBgn0083956	7f02a0ac-18a9-4553-8d77-a7b12c563f50	31	X_RaGOO	20593427	20594176
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	2f2aa50d-13ef-4d67-8363-114eed7e8018	152	2L_RaGOO	1536565	1538556
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	4f90fd1f-4d06-47d8-b9c6-cab01613ec27	150	2L_RaGOO	1536544	1538371
DNAREP1_DM$3L_RaGOO$22338793$22339183	FBgn0266591	717f55d7-2a9f-457d-b78d-214a9a995eea	384	3L_RaGOO	22338786	22340702
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	2f3bdb41-fb19-4c89-ab2a-772433e6a514	150	2L_RaGOO	1536587	1538225
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0260859	bdf73e0a-89d6-42d0-acfc-d795fcc9f13d	148	3L_RaGOO	9326811	9329003
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	7ec969f7-e74a-4d76-9780-19037f3890d8	151	2L_RaGOO	1536581	1538385
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	30674495-986f-4f4a-8cb5-aa7ce49ef922	151	2L_RaGOO	1536572	1538387
DNAREP1_DM$3R_RaGOO$19536671$19536947	FBgn0038789	78bb4ad0-4114-40f1-8981-d72c5559214a	240	3R_RaGOO	19535704	19537015
FB4_DM$3R_RaGOO$16914758$16917850	FBgn0000063	20b8701e-b2c1-478a-b369-34fd3c4060e0	13	3R_RaGOO	16912043	16914772
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0040305	296d248a-4746-4d26-aa75-89268436a630	339	3L_RaGOO	9325355	9326909
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0260859	296d248a-4746-4d26-aa75-89268436a630	339	3L_RaGOO	9325355	9326909
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0267532	296d248a-4746-4d26-aa75-89268436a630	339	3L_RaGOO	9325355	9326909
DNAREP1_DM$3R_RaGOO$3875559$3876019	FBgn0086605	11523ca9-83d1-42d9-9e03-06f7c934e5cb	25	3R_RaGOO	3872075	3875585
DNAREP1_DM$3R_RaGOO$3875559$3876019	FBgn0037244	11523ca9-83d1-42d9-9e03-06f7c934e5cb	25	3R_RaGOO	3872075	3875585
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	ca9bd648-00f1-4e21-ad81-c99417fda4c9	151	2L_RaGOO	1536565	1538382
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	60bce5da-abc1-4d45-ba3e-44ebe4e1c7b3	154	2L_RaGOO	1536544	1538556
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	675d56cf-3494-4746-bfbb-8c4799cf890a	151	2L_RaGOO	1536574	1538610
BS$3R_RaGOO$19699830$19700579	FBgn0038797	4dc6f212-8fe3-465a-8e34-4c4aa5d87b54	12	3R_RaGOO	19693174	19700583
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	cf7169db-16ed-4cae-9536-a278d2388d74	142	2L_RaGOO	1536634	1538387
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	32d457f4-4de6-4271-aa0d-f9520ccdf554	152	2L_RaGOO	1536544	1538351
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	d3a2d572-e473-49f6-9d2e-1617e2ad390f	151	2L_RaGOO	1536565	1538346
ROO_I$2L_RaGOO$1537349$1537503	FBgn0051661	7d1a0e39-d7f1-449a-8cab-5bc3989323ba	154	2L_RaGOO	1536574	1538347
DNAREP1_DM$2L_RaGOO$20810079$20810439	FBgn0051988	2c1f191e-96f1-46ea-a0bd-87c930ef6506	131	2L_RaGOO	20808211	20810440
