TE_ID	Gene_ID	Read_ID	Nb_of_aligned_bp_on_TE	Chrom	Start	End
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	8ac40439-bd8e-42e7-bd94-434141133585	544	3R_RaGOO	14014523	14022476
ROO_I$3R_RaGOO$19812762$19812920	FBgn0001169	d2d2b58f-b0c2-4816-b029-f8d552fc42c1	154	3R_RaGOO	19812096	19816996
ROO_I$2R_RaGOO$6652153$6652308	FBgn0050497	17d583dd-9af9-44b5-b9a2-dbc267da7c69	140	2R_RaGOO	6650482	6653007
ROO_I$2R_RaGOO$6652153$6652308	FBgn0266526	17d583dd-9af9-44b5-b9a2-dbc267da7c69	140	2R_RaGOO	6650482	6653007
ROO_I$2R_RaGOO$6652153$6652308	FBgn0050497	cd09c37c-36db-41f5-8b88-f9a085e87fbd	145	2R_RaGOO	6650460	6653880
ROO_I$2R_RaGOO$6652153$6652308	FBgn0266526	cd09c37c-36db-41f5-8b88-f9a085e87fbd	145	2R_RaGOO	6650460	6653880
ROO_I$3R_RaGOO$12957465$12959168	FBgn0015778	aa7a2f0a-90c8-4686-a4f5-884fa87b46b3	1203	3R_RaGOO	12956309	12959286
ROO_I$2L_RaGOO$1537349$1537503	FBgn0031343	f88415b8-c8b7-4895-b0a2-ceb89e7c2e5d	153	2L_RaGOO	1536544	1538346
ROO_I$3R_RaGOO$12957465$12959168	FBgn0015778	cb8b6920-d96e-4977-a950-b8ca4b07837b	1225	3R_RaGOO	12956307	12959242
ROO_I$2R_RaGOO$6652153$6652308	FBgn0050497	512d90d5-bf00-4455-be4a-ac1b60a96aa4	143	2R_RaGOO	6650659	6653775
ROO_I$2R_RaGOO$6652153$6652308	FBgn0266526	512d90d5-bf00-4455-be4a-ac1b60a96aa4	143	2R_RaGOO	6650659	6653775
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	2f0fcaeb-7099-4bf4-b9ea-d9a25fe8c0e9	454	3R_RaGOO	14014609	14023013
Invader1_LTR$2R_RaGOO$4696211$4697076	FBgn0267861	fdf59ef2-06c2-490b-8227-8ac2399e5416	810	2R_RaGOO	4696167	4697545
DNAREP1_DM$2R_RaGOO$4697091$4697419	FBgn0267861	fdf59ef2-06c2-490b-8227-8ac2399e5416	302	2R_RaGOO	4696167	4697545
PROTOP$3L_RaGOO$26068646$26074787	FBgn0024804	9a4d5629-87f8-40c7-bcb2-a44fc4b4ab96	304	3L_RaGOO	26059657	26217760
ZAM_I$3L_RaGOO$26153350$26160865	FBgn0024804	9a4d5629-87f8-40c7-bcb2-a44fc4b4ab96	131	3L_RaGOO	26059657	26217760
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	488c781b-f8e4-4f52-89b8-ae89b3cd5441	444	3R_RaGOO	14014601	14023021
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	1729e298-6632-480f-b9a3-9c43027895e0	416	3R_RaGOO	14014616	14022997
ROO_I$3L_RaGOO$19559699$19561114	FBgn0001324	c680878f-83f7-4958-9e0f-d38ec61a0f41	990	3L_RaGOO	19559945	19561807
ROO_I$2L_RaGOO$1537349$1537503	FBgn0031343	c5200e64-e753-4f78-9980-559169c79c96	152	2L_RaGOO	1536574	1537826
DNAREP1_DM$3L_RaGOO$7354582$7354981	FBgn0052382	ad8ecd90-71fd-467f-98be-1124e70066ba	180	3L_RaGOO	7354792	7355860
DIVER2_I$3L_RaGOO$23674499$23674987	FBgn0264570	e4587c70-c3a5-4c08-9f3b-7c7b0900fdae	457	3L_RaGOO	23674319	23675300
TC1_DM$3L_RaGOO$23675200$23675813	FBgn0264570	e4587c70-c3a5-4c08-9f3b-7c7b0900fdae	98	3L_RaGOO	23674319	23675300
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	6d2605e3-639f-4211-b161-6d4d352e2788	451	3R_RaGOO	14014598	14023021
DMCR1A$2R_RaGOO$4646976$4654778	FBgn0050438	b74ef74c-02f2-4c19-bde0-644662178d64	198	2R_RaGOO	4652391	4673080
ROO_I$2L_RaGOO$1537349$1537503	FBgn0031343	c591f418-cd11-4fc8-84ae-21f412e33c9f	147	2L_RaGOO	1537293	1538375
ROO_I$2L_RaGOO$1537349$1537503	FBgn0031343	42aad8d0-fa08-4def-8961-0c21e4037ed7	146	2L_RaGOO	1536609	1538346
ROO_I$2R_RaGOO$6652153$6652308	FBgn0050497	a7dd21d1-54ea-46f4-9a56-b774eccc9a22	148	2R_RaGOO	6650671	6653791
ROO_I$2R_RaGOO$6652153$6652308	FBgn0266526	a7dd21d1-54ea-46f4-9a56-b774eccc9a22	148	2R_RaGOO	6650671	6653791
ROO_I$3L_RaGOO$19559699$19561114	FBgn0001324	8fdfe4da-5b62-4ddf-ac6b-e8faacc84e6d	1022	3L_RaGOO	19559945	19561810
G5A_DM$X_RaGOO$19190497$19191112	FBgn0031054	3bff3220-89c9-4be9-8aa4-a7daa9dc8848	579	X_RaGOO	19188924	19191141
DNAREP1_DM$2R_RaGOO$9749902$9750290	FBgn0033574	211f725a-68fa-477e-a854-c801b22e1b3d	15	2R_RaGOO	9750275	9751749
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	99cfdda1-dc5a-4a98-a180-7f67236bf619	493	3R_RaGOO	14014549	14023026
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	3a329f20-8c0e-4bbb-8656-41aafc92e860	456	3R_RaGOO	14014551	14022752
ROO_I$2L_RaGOO$1537349$1537503	FBgn0031343	fffbb6b6-4bfd-472b-9504-9fa94416f308	149	2L_RaGOO	1536544	1538376
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	db6b1cf0-f158-4a87-8f74-973a36ed2894	491	3R_RaGOO	14014564	14023019
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	60f3ceaa-b33d-4795-8e4f-2d407cd661e3	481	3R_RaGOO	14014564	14023007
ROO_I$2L_RaGOO$1537349$1537503	FBgn0031343	bd2c48d9-c4ec-4d01-947b-ac572c9721c2	147	2L_RaGOO	1536581	1538329
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	b5bf3406-dea4-42b6-83cd-53d26159f2d1	566	3R_RaGOO	14014488	14022997
DNAREP1_DM$3L_RaGOO$7354582$7354981	FBgn0052382	bd7a6f2b-929a-4884-9feb-b947ba896684	390	3L_RaGOO	7354563	7355850
ROO_I$2L_RaGOO$1537349$1537503	FBgn0031343	c8e81eb1-c505-47f7-9ed3-7f4a4cabc184	145	2L_RaGOO	1536540	1538380
ROO_I$2L_RaGOO$1537349$1537503	FBgn0031343	75882dc7-6636-4b79-a798-6463c0777fea	154	2L_RaGOO	1536544	1538387
ROO_I$2L_RaGOO$1537349$1537503	FBgn0031343	73f21480-e1c9-402d-9a58-95261736e30b	151	2L_RaGOO	1536680	1538381
DNAREP1_DM$3L_RaGOO$7354582$7354981	FBgn0052382	50f98a48-1321-4452-bd10-715da33bd210	144	3L_RaGOO	7354831	7355854
ROO_I$3R_RaGOO$12957465$12959168	FBgn0015778	b27e768f-6823-4245-9960-f1365462bcfc	1216	3R_RaGOO	12956311	12959220
ROO_I$2R_RaGOO$6652153$6652308	FBgn0050497	4943eb57-5a07-475c-85e7-172315c1e2b9	154	2R_RaGOO	6650653	6653781
ROO_I$2R_RaGOO$6652153$6652308	FBgn0266526	4943eb57-5a07-475c-85e7-172315c1e2b9	154	2R_RaGOO	6650653	6653781
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	2d91c7d9-ea94-40b9-9911-26894adf9deb	450	3R_RaGOO	14014596	14022997
ROO_I$2R_RaGOO$10095311$10095825	FBgn0033616	1c248ca9-03de-42cf-b705-ec76b6cf38cf	507	2R_RaGOO	10094342	10096324
DNAREP1_DM$2L_RaGOO$21332951$21333251	FBgn0266021	e128ce1d-4091-4544-87ae-220554942d7a	289	2L_RaGOO	21331943	21334781
NOMAD_I$X_RaGOO$21274295$21280935	FBgn0085521	57b8fbed-cf3b-4842-88df-52424d0daa71	716	X_RaGOO	21278060	21278872
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	1a53d744-ed51-42ad-9fa2-6214ef2f7f86	494	3R_RaGOO	14014552	14022976
ROO_I$3L_RaGOO$19559699$19561114	FBgn0001324	ee3ec46f-2ddb-4a31-83ef-ab6e952633b9	947	3L_RaGOO	19559954	19561807
ROO_I$2L_RaGOO$1537349$1537503	FBgn0031343	e828d666-9f3c-4ba3-94a0-8f015de4001f	151	2L_RaGOO	1536544	1659927
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	497568b2-4190-43ec-b02e-369e963a4391	514	3R_RaGOO	14014549	14022997
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	5b74dde1-5a19-45ea-9b58-10b9a605e808	521	3R_RaGOO	14014548	14023020
ROO_I$2R_RaGOO$6652153$6652308	FBgn0050497	7a388752-7ad3-4e7e-a777-8edbf069c0ee	153	2R_RaGOO	6650659	6653853
ROO_I$2R_RaGOO$6652153$6652308	FBgn0266526	7a388752-7ad3-4e7e-a777-8edbf069c0ee	153	2R_RaGOO	6650659	6653853
ROO_I$3R_RaGOO$12957465$12959168	FBgn0015778	61aad2f1-eb8d-4ddd-9599-792fa3480a5d	1223	3R_RaGOO	12956370	12959276
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	e3447560-0c97-4530-9e91-ef0aa114bb16	561	3R_RaGOO	14014483	14022926
ROO_I$3R_RaGOO$12957465$12959168	FBgn0015778	18fd701a-8ec1-4476-b9c0-afe45126150e	1245	3R_RaGOO	12957023	12959276
ROO_I$3R_RaGOO$6611977$6613484	FBgn0086372	551836d0-b5b9-4c61-8b76-3990a4255d2d	197	3R_RaGOO	6604738	6616352
ROO_I$2R_RaGOO$6652153$6652308	FBgn0050497	292742b8-d193-4068-9daa-e44a2db30ec1	152	2R_RaGOO	6650659	6653777
ROO_I$2R_RaGOO$6652153$6652308	FBgn0266526	292742b8-d193-4068-9daa-e44a2db30ec1	152	2R_RaGOO	6650659	6653777
ROO_I$2R_RaGOO$6652153$6652308	FBgn0050497	0fb7f189-4d69-491e-9dae-118813407f2a	144	2R_RaGOO	6650646	6653791
ROO_I$2R_RaGOO$6652153$6652308	FBgn0266526	0fb7f189-4d69-491e-9dae-118813407f2a	144	2R_RaGOO	6650646	6653791
ROO_I$3L_RaGOO$19559699$19561114	FBgn0001324	e1465fbe-2210-41c6-99c2-a492bbe95030	962	3L_RaGOO	19560061	19561806
DNAREP1_DM$3L_RaGOO$19449390$19449880	FBgn0036900	3f4f8675-b2f2-4e9d-9db9-407518333e65	482	3L_RaGOO	19449363	19452571
ROO_I$3R_RaGOO$12957465$12959168	FBgn0015778	05b0624b-d22c-44c5-ba5b-0ad7485668db	1224	3R_RaGOO	12954449	12959276
ROO_I$3R_RaGOO$12957465$12959168	FBgn0015778	ffd84b51-4b21-4b5d-aeed-8bdcd9873999	1215	3R_RaGOO	12956307	12959276
DNAREP1_DM$2R_RaGOO$8029433$8029772	FBgn0033387	d9ed078b-5a80-4791-b2ee-66db28a2e258	326	2R_RaGOO	8029388	8032895
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	bf140363-afc5-4b96-be3a-8c8a80cb33c8	507	3R_RaGOO	14014551	14022948
TC1-2_DM$X_RaGOO$21786265$21786888	FBgn0069938	f97a9ab4-bf75-4a0e-b8f6-c343429b35af	34	X_RaGOO	21785302	21786302
ROO_I$3R_RaGOO$7254591$7254776	FBgn0037525	900c2615-a7b3-4b53-9d64-9d0346030196	174	3R_RaGOO	7252142	7260231
DNAREP1_DM$3L_RaGOO$19449390$19449880	FBgn0036900	37eea3db-f6ad-4408-b03f-248da03222d6	37	3L_RaGOO	19449843	19452538
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	ef608227-3b7a-4768-83e7-70085bd9a439	479	3R_RaGOO	14014581	14023019
ROO_I$2R_RaGOO$6652153$6652308	FBgn0050497	d6bb500e-6dd1-4f40-ba26-1d318f22db25	153	2R_RaGOO	6650703	6653808
ROO_I$2R_RaGOO$6652153$6652308	FBgn0266526	d6bb500e-6dd1-4f40-ba26-1d318f22db25	153	2R_RaGOO	6650703	6653808
ROO_I$2L_RaGOO$1537349$1537503	FBgn0031343	97afc141-7823-4840-8e10-f8abb0c7cf3a	148	2L_RaGOO	1536568	1538331
ROO_I$3R_RaGOO$7254591$7254776	FBgn0037525	821ecab1-f5e6-470e-aec4-21b44bcce15f	180	3R_RaGOO	7252142	7255092
ROO_I$3L_RaGOO$2979921$2980420	FBgn0035388	82a71c86-dfda-48f9-a7e9-ef1cbf8a877f	316	3L_RaGOO	2979667	2982500
ROO_I$3L_RaGOO$884443$885131	FBgn0052479	223f29a8-5091-4fd5-97f6-6a2e4e25b81b	608	3L_RaGOO	884003	885159
ROO_I$3R_RaGOO$17654368$17654530	FBgn0004652	ce85c3da-2ddf-4285-9daf-8d875a9c017e	154	3R_RaGOO	17654145	17742049
DNAREP1_DM$2R_RaGOO$9749902$9750290	FBgn0033574	1ef5cb75-112e-465a-9d55-18519bfd225b	78	2R_RaGOO	9750212	9751723
DMCR1A$2R_RaGOO$4646976$4654778	FBgn0050438	87bd0b95-be46-47b0-b0c0-7127a159c880	248	2R_RaGOO	4652347	4673277
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	b9f98eb2-cd6b-4d83-b8e7-d6e3f9dcceff	490	3R_RaGOO	14014548	14023021
ROO_I$2L_RaGOO$1537349$1537503	FBgn0031343	7d29e0a7-acc5-45d1-adc9-dc4f54730f5a	150	2L_RaGOO	1536544	1538387
ROO_I$3R_RaGOO$6611977$6613484	FBgn0086372	9e776ca1-73ee-4a58-9116-1a04628726a7	345	3R_RaGOO	6604657	6616346
ROO_I$2L_RaGOO$1537349$1537503	FBgn0031343	50e07520-2094-4665-9d95-e9a5f936aee3	153	2L_RaGOO	1536565	1538294
ROO_I$3L_RaGOO$2979921$2980420	FBgn0035388	d194d108-77dd-4218-aed6-531511f92e1c	329	3L_RaGOO	2979581	2982311
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	4def6e54-0320-4e04-8dc7-eb12b30d625f	567	3R_RaGOO	14014488	14022973
ZAM_I$3L_RaGOO$26153350$26160865	FBgn0024804	94b3197d-a4f7-4a33-9346-ffb0d0fa09b7	98	3L_RaGOO	26105826	26217761
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	64e99fab-b993-4867-9733-9335122a65f6	376	3R_RaGOO	14014638	14023021
ROO_I$2L_RaGOO$1537349$1537503	FBgn0031343	11a4f811-7e36-45d5-8207-ccd0c3b6cde9	150	2L_RaGOO	1536527	1538518
ROO_I$2R_RaGOO$6652153$6652308	FBgn0050497	72f83649-bd19-40aa-b1fa-db213fef5c63	145	2R_RaGOO	6650671	6653790
ROO_I$2R_RaGOO$6652153$6652308	FBgn0266526	72f83649-bd19-40aa-b1fa-db213fef5c63	145	2R_RaGOO	6650671	6653790
TART_B1$2L_RaGOO$11931931$11932156	FBgn0042125	f7160d1b-f9fd-4893-b822-f515be0fb010	212	2L_RaGOO	11931699	11933095
NOMAD_I$X_RaGOO$21274295$21280935	FBgn0085521	7ed32508-86d2-456a-8191-ccf9d949ff78	694	X_RaGOO	21278126	21278921
ROO_I$3R_RaGOO$12957465$12959168	FBgn0015778	f5b3c148-bb9a-4bfd-87d7-6dd13a6e145e	1218	3R_RaGOO	12957205	12959276
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	ee102c51-8911-4fe2-9935-347857257dee	530	3R_RaGOO	14014523	14022524
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	b2f78136-59e7-4d5c-a825-f6d6fa18aadf	561	3R_RaGOO	14014494	14023053
S2_DM$2L_RaGOO$4991174$4991386	FBgn0010607	7f2b3866-8637-4825-8407-5eba7b61d29a	21	2L_RaGOO	4989204	4991195
NOMAD_I$X_RaGOO$21274295$21280935	FBgn0085521	ce556b9a-0795-4798-9407-aea744e7b0f5	797	X_RaGOO	21278053	21278946
DNAREP1_DM$2R_RaGOO$8029433$8029772	FBgn0033387	dc3d04ef-fa6a-402e-85ec-b54915a4c3f8	334	2R_RaGOO	8029368	8032893
NOMAD_I$X_RaGOO$21274295$21280935	FBgn0085521	afe30bfd-adbf-4db4-8cb6-d2bb7df9887b	688	X_RaGOO	21278080	21278880
DMCR1A$2R_RaGOO$4646976$4654778	FBgn0050438	37bc7f10-2a0f-43a4-ba55-847abde6be9b	227	2R_RaGOO	4652366	4673297
S2_DM$2L_RaGOO$4991174$4991386	FBgn0010607	e829f675-b21b-4331-a6ec-109f27952a2c	147	2L_RaGOO	4989174	4991330
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	6ea52a8e-9010-4075-af0b-57b360e153b6	433	3R_RaGOO	14014613	14022971
ROO_I$3L_RaGOO$19559699$19561114	FBgn0001324	a3802245-65f0-471e-89b8-6a9d81fa2644	1006	3L_RaGOO	19559943	19561801
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	a41591dc-d3d6-4479-875d-14906b7ebfdd	449	3R_RaGOO	14014616	14023021
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	914c163f-805f-4f95-8ca8-b1d5114c202a	440	3R_RaGOO	14014613	14022990
PROTOP$4_RaGOO$358464$360439	FBgn0039904	27298dfe-c640-46a3-b24d-7477659161cf	385	4_RaGOO	355120	361878
DMTOM1_LTR$X_RaGOO$11258002$11258389	FBgn0030318	dfaeaf8d-8004-4eb2-b32a-d16c7ec8236a	369	X_RaGOO	11252146	11258607
ROO_I$3L_RaGOO$2979921$2980420	FBgn0035388	652da2cb-34ce-4efb-9040-bbde4ebb0fc7	322	3L_RaGOO	2978776	2982239
DNAREP1_DM$2R_RaGOO$9749902$9750290	FBgn0033574	9b81208e-9f53-4dbe-902d-cdd567dc8171	19	2R_RaGOO	9750271	9751755
DMRT1C$2R_RaGOO$2166484$2176140	FBgn0058263	6eba84c0-8e86-4e59-a2ba-4d958bd8881d	94	2R_RaGOO	2137994	2186288
DNAREP1_DM$2R_RaGOO$9749902$9750290	FBgn0033574	98cb0789-5264-4333-aa34-c344c64f0cae	19	2R_RaGOO	9750271	9751742
DNAREP1_DM$2L_RaGOO$17714927$17715395	FBgn0032656	be29d1c0-0799-4359-8f2a-34409d888590	461	2L_RaGOO	17713993	17716164
ROO_I$2R_RaGOO$6652153$6652308	FBgn0050497	103fa8df-5017-48e1-9fc4-610e72c44c2b	146	2R_RaGOO	6650671	6653791
ROO_I$2R_RaGOO$6652153$6652308	FBgn0266526	103fa8df-5017-48e1-9fc4-610e72c44c2b	146	2R_RaGOO	6650671	6653791
ROO_I$2R_RaGOO$13238874$13250807	FBgn0267824	89bff13a-5538-41de-b2c2-442e9a8aac55	1237	2R_RaGOO	13224181	13240288
ROO_I$3L_RaGOO$19559699$19561114	FBgn0001324	884b7682-af4f-47ec-b903-e3ec6e569a76	1019	3L_RaGOO	19559943	19561803
TART_B1$2L_RaGOO$11931931$11932156	FBgn0042125	e1b4a2ab-37bc-4ea0-9075-eb1eafe55740	215	2L_RaGOO	11931697	11933097
TART_B1$2L_RaGOO$11928093$11928246	FBgn0042127	0ea8c9bc-ab72-414d-8236-d00467082581	148	2L_RaGOO	11927777	11928266
ROO_I$X_RaGOO$5586864$5594591	FBgn0029814	8391588d-f180-439b-bf00-0b1857706741	497	X_RaGOO	5591582	5592718
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	f4e1797d-8cbe-435b-bfbf-773cc7cc6e0d	460	3R_RaGOO	14014613	14023021
DNAREP1_DM$2R_RaGOO$9749902$9750290	FBgn0033574	564ad79f-a397-434a-b943-457cefbc3e26	22	2R_RaGOO	9750266	9751772
ROO_I$3L_RaGOO$884443$885131	FBgn0052479	9df27133-cc89-4325-a17d-cc411fc91a01	674	3L_RaGOO	883983	888356
ROO_I$2L_RaGOO$1537349$1537503	FBgn0031343	60ba917f-a1f5-4e2d-a798-e07ae7347e35	152	2L_RaGOO	1536544	1538351
ROO_I$2L_RaGOO$1537349$1537503	FBgn0031343	cb937917-479f-4243-95e9-b28230e54178	149	2L_RaGOO	1536565	1538382
TART_B1$2L_RaGOO$11928093$11928246	FBgn0042127	8b089f98-8b26-4727-a1b9-38c9aa9e0465	144	2L_RaGOO	11927777	11929185
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	b730bbfb-09d0-4b3e-b66e-f5873011fc3c	80	3R_RaGOO	14014991	14022986
DMCR1A$2R_RaGOO$4646976$4654778	FBgn0050438	4573a09e-976e-4c65-9693-9275f0153afd	252	2R_RaGOO	4652347	4673276
ROO_I$3R_RaGOO$12957465$12959168	FBgn0015778	0ae2b05d-0df3-4ee7-af5e-1748e6226b16	1185	3R_RaGOO	12956281	12959215
ROO_I$2L_RaGOO$1537349$1537503	FBgn0031343	fb8a0f5a-91cd-4b0c-b972-2ac0943e7268	149	2L_RaGOO	1536573	1538353
ROO_I$3R_RaGOO$12957465$12959168	FBgn0015778	fdc1e158-ad49-4cf6-8be0-5ff034235298	1227	3R_RaGOO	12954452	12959948
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	d0602e09-7746-496b-93fc-8eba2fde650d	508	3R_RaGOO	14014548	14022905
ROO_I$3L_RaGOO$2979921$2980420	FBgn0035388	5474100a-0b1c-49ef-a860-f0844c52698f	325	3L_RaGOO	2979603	2982353
ROO_I$2L_RaGOO$1537349$1537503	FBgn0031343	fadf5293-8b64-4f10-a97c-d4321664969f	144	2L_RaGOO	1536566	1538337
ROO_I$2R_RaGOO$6652153$6652308	FBgn0050497	0ce88709-5748-4996-9fe6-45556f8daefc	150	2R_RaGOO	6650459	6653791
ROO_I$2R_RaGOO$6652153$6652308	FBgn0266526	0ce88709-5748-4996-9fe6-45556f8daefc	150	2R_RaGOO	6650459	6653791
ROO_I$2R_RaGOO$6652153$6652308	FBgn0050497	bd4cb980-6b38-4572-8f79-e27e24fb3bcc	145	2R_RaGOO	6650445	6653777
ROO_I$2R_RaGOO$6652153$6652308	FBgn0266526	bd4cb980-6b38-4572-8f79-e27e24fb3bcc	145	2R_RaGOO	6650445	6653777
ROO_I$2R_RaGOO$6652153$6652308	FBgn0050497	8dbb1484-b11f-4c78-8840-7b73973516f6	146	2R_RaGOO	6650662	6653790
ROO_I$2R_RaGOO$6652153$6652308	FBgn0266526	8dbb1484-b11f-4c78-8840-7b73973516f6	146	2R_RaGOO	6650662	6653790
ROO_I$3R_RaGOO$17654368$17654530	FBgn0004652	0c7d7533-0ec7-43ca-b6cf-7ee55ceec325	147	3R_RaGOO	17653727	17655167
DNAREP1_DM$2L_RaGOO$21103806$21104345	FBgn0260718	3503f8a8-6d27-4a76-a1f9-0c8501062f29	62	2L_RaGOO	21103319	21103873
HMSBEAGLE_I$X_RaGOO$4481038$4481298	FBgn0011760	a1fc80e6-708a-4ccc-9fd6-ad0db090cc58	242	X_RaGOO	4480893	4492121
ROO_I$3R_RaGOO$12957465$12959168	FBgn0015778	d7b39357-3b7f-4a45-ad39-e2c8dbafe6e3	1212	3R_RaGOO	12954378	12959951
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	e1a13096-60af-4af8-9649-2e993dfce91a	453	3R_RaGOO	14014613	14023050
ROO_I$3R_RaGOO$15240450$15245518	FBgn0003507	595fcbaf-c90e-486b-8f5e-da7f769cb27c	1289	3R_RaGOO	15242881	15246294
ROO_I$2L_RaGOO$1537349$1537503	FBgn0031343	6a47c32b-0f51-40f3-abe4-932a756dad19	146	2L_RaGOO	1536571	1538387
ROO_I$3R_RaGOO$12957465$12959168	FBgn0015778	9da3f1a6-f73f-42d2-8e3e-b3fe3336bc77	1233	3R_RaGOO	12955326	12959294
DMCR1A$2R_RaGOO$4646976$4654778	FBgn0050438	59571360-8a75-4d8a-bf26-7defc9d50198	197	2R_RaGOO	4652399	4673297
ROO_I$3L_RaGOO$884443$885131	FBgn0052479	e08978b3-6573-4b63-839b-bdf1f96ba6c3	658	3L_RaGOO	884035	888272
ROO_I$2R_RaGOO$6652153$6652308	FBgn0050497	67dcf32d-1bb5-4e69-9b7f-fcb994aeb0e4	149	2R_RaGOO	6650705	6653788
ROO_I$2R_RaGOO$6652153$6652308	FBgn0266526	67dcf32d-1bb5-4e69-9b7f-fcb994aeb0e4	149	2R_RaGOO	6650705	6653788
ROO_I$3L_RaGOO$884443$885131	FBgn0052479	b76027ac-f0d2-4169-a186-d97a75f819ce	669	3L_RaGOO	883996	888261
ROO_I$3L_RaGOO$19559699$19561114	FBgn0001324	050d42f3-6533-489d-bbea-7b6ae7d68521	993	3L_RaGOO	19559946	19561806
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	4d616d1b-5da1-400b-a3db-a3ddeee9474e	449	3R_RaGOO	14014615	14022970
NOMAD_I$X_RaGOO$21274295$21280935	FBgn0085521	e0a43c05-e9f1-49f2-a0a2-aac2ae99df14	706	X_RaGOO	21278062	21278888
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	9109d2b8-20e8-4db5-b27f-b8ac2cbc7d37	455	3R_RaGOO	14014613	14023021
Gypsy8_I$3L_RaGOO$23435681$23436000	FBgn0266684	cae1f58c-0bf8-4b87-a6ea-417cee77094d	310	3L_RaGOO	23434826	23436100
NOMAD_I$X_RaGOO$21274295$21280935	FBgn0085521	d1dcffb7-7eee-481d-947a-dd84b0d38f99	815	X_RaGOO	21278097	21278938
DNAREP1_DM$2R_RaGOO$8029433$8029772	FBgn0033387	e67a45b4-5ca8-4267-af24-f6b772a03469	330	2R_RaGOO	8029369	8032893
ROO_I$3L_RaGOO$884443$885131	FBgn0052479	c457eb63-1a19-4faf-a9b6-a09124043098	672	3L_RaGOO	884006	888268
PROTOP$4_RaGOO$358464$360439	FBgn0039904	95ac8289-2a06-4e4d-b2b1-2128ef631e72	367	4_RaGOO	355227	362102
DNAREP1_DM$3L_RaGOO$19449390$19449880	FBgn0036900	f34c7121-16bf-4a05-a235-55f3ddb4df0a	468	3L_RaGOO	19449133	19452538
DNAREP1_DM$3L_RaGOO$7354582$7354981	FBgn0052382	fc370721-a853-4f08-8f16-51130d049d5c	373	3L_RaGOO	7354576	7355855
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	257275bf-7191-47b7-a1f1-30b55bbadd3c	428	3R_RaGOO	14014613	14022991
DNAREP1_DM$3R_RaGOO$3344216$3344533	FBgn0263977	3183b70d-48ae-405b-ba58-4a894eb84277	179	3R_RaGOO	3334053	3344399
ROO_I$3R_RaGOO$6611977$6613484	FBgn0086372	06a7c535-3289-471d-a3ee-43aae3750bbd	59	3R_RaGOO	6504183	6613464
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	a5a4a660-650c-40d0-9d6a-7216128d2b18	431	3R_RaGOO	14014613	14023025
DNAREP1_DM$3L_RaGOO$7354582$7354981	FBgn0052382	b6bd2c38-4240-40a0-bcc8-a29cbcb1fd52	386	3L_RaGOO	7354556	7355850
DNAREP1_DM$2R_RaGOO$8029433$8029772	FBgn0033387	57cb426a-c964-4fc2-9cda-831942f7a725	329	2R_RaGOO	8029368	8032890
PROTOP$3L_RaGOO$26068646$26074787	FBgn0024804	ef85c52f-e4c2-40db-83d1-27a5066f30d2	320	3L_RaGOO	26059781	26181045
ZAM_I$3L_RaGOO$26153350$26160865	FBgn0024804	ef85c52f-e4c2-40db-83d1-27a5066f30d2	122	3L_RaGOO	26059781	26181045
DMCR1A$2R_RaGOO$4646976$4654778	FBgn0050438	b8e29601-ab83-4242-b56f-52207cf42d8e	249	2R_RaGOO	4652350	4673291
DNAREP1_DM$2R_RaGOO$4741135$4742020	FBgn0039970	41ab4fac-aae5-4ed7-9fed-c746d0dcf665	184	2R_RaGOO	4739970	4742919
