TE_ID	Gene_ID	Read_ID	Nb_of_aligned_bp_on_TE	Chrom	Start	End
DNAREP1_DM$3R_RaGOO$3344216$3344533	FBgn0263977	2c373ff9-53d7-485b-b89c-807a0cfc6e66	185	3R_RaGOO	3334073	3344405
DNAREP1_DM$3R_RaGOO$3344216$3344533	FBgn0263977	cd8ea482-00f9-4370-a9c3-1924af7fbe18	182	3R_RaGOO	3334105	3344409
DMRPR$X_RaGOO$12610091$12610253	FBgn0052642	437a85bf-3641-423d-937e-a2d317926211	158	X_RaGOO	12609234	12610744
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	b85e8e9a-67bb-4d71-8e49-240613ef1815	1002	2R_RaGOO	14211139	14221843
DNAREP1_DM$2R_RaGOO$4741135$4742020	FBgn0039970	9dd5d50e-7cef-492d-8bed-995cf853fac0	191	2R_RaGOO	4739986	4742928
ROO_I$3R_RaGOO$14005164$14015074	FBgn0038256	63154545-8b94-4988-b5c6-2f83643df470	1485	3R_RaGOO	14006512	14013287
ROO_I$3R_RaGOO$14005164$14015074	FBgn0038256	e348e6ff-251d-4f53-8c2a-3849902be6c7	1507	3R_RaGOO	14006597	14013365
DMRT1C$2R_RaGOO$2166484$2176140	FBgn0058263	3b3ff7d4-a0e4-4586-ada2-0fef79e03084	95	2R_RaGOO	2137994	2186268
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0035993	6e32caf4-be82-47a4-a0d5-fea47c9510bd	39	3L_RaGOO	9326915	9328693
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	299dd52e-1728-4d77-acdb-022f3297d14c	941	2R_RaGOO	14211146	14221839
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	e7111018-7c0a-4366-b295-ceb15cd2b410	980	2R_RaGOO	14211151	14221845
ROO_I$3R_RaGOO$14005164$14015074	FBgn0038256	2b6be6a8-abdc-4ec8-abb9-36273295f5b2	1534	3R_RaGOO	14006607	14013038
ROO_I$2R_RaGOO$10095311$10095825	FBgn0033616	0d9160b2-2627-497c-8494-03f75c9b7943	433	2R_RaGOO	10094431	10096324
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	24cbd6a3-c6e6-4772-859b-fcfe24ab830b	960	2R_RaGOO	14211144	14221844
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	907d0d07-37fe-413d-93fa-2ad6f2eadcee	547	2R_RaGOO	14221262	14221843
ROO_I$3R_RaGOO$14005164$14015074	FBgn0038256	30e5f1d2-1bbe-4840-9974-a83f570e4853	1571	3R_RaGOO	14006541	14012604
DNAREP1_DM$3R_RaGOO$3344216$3344533	FBgn0263977	22d1fc85-0f2f-47a5-9cf0-4a34df674efb	186	3R_RaGOO	3334062	3344407
ROO_I$X_RaGOO$4684190$4696799	FBgn0052772	c27c28cf-ff2f-4bd7-b02a-950457f3eb20	241	X_RaGOO	4694742	4695000
DMTOM1_LTR$X_RaGOO$11258002$11258389	FBgn0030318	87c26f1c-faf6-428c-ac5f-d1e8e47473f5	301	X_RaGOO	11257124	11258314
DNAREP1_DM$3L_RaGOO$19449390$19449880	FBgn0036900	4d86a590-2ffc-4823-b01b-2b46461ce1eb	33	3L_RaGOO	19449845	19452528
DNAREP1_DM$2R_RaGOO$4741135$4742020	FBgn0039970	0d05be75-2e25-4745-ab21-cf05a48bd8ef	189	2R_RaGOO	4740013	4742928
ROO_I$X_RaGOO$4684190$4696799	FBgn0029733	2660381d-f917-4722-a951-856698eaf730	1557	X_RaGOO	4692581	4694495
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	19f3e847-cce3-4af9-8873-aa0a2d490a4c	936	2R_RaGOO	14211144	14221843
DMTOM1_LTR$X_RaGOO$11258002$11258389	FBgn0030318	4e34b11f-bfa4-48e7-9c54-e8c1c3d5bf9d	312	X_RaGOO	11256797	11258316
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	a2eeb7ec-17fd-4040-8abf-a12b5f675e4b	962	2R_RaGOO	14211135	14221845
DNAREP1_DM$3R_RaGOO$3344216$3344533	FBgn0263977	59cd8503-85a4-4795-8139-2627b81aec80	175	3R_RaGOO	3333976	3344399
DNAREP1_DM$3L_RaGOO$19449390$19449880	FBgn0036900	a59d13c8-744e-453d-8b2e-da686716c9b3	145	3L_RaGOO	19449734	19452539
DMTOM1_LTR$X_RaGOO$11258002$11258389	FBgn0030318	2bcd0921-81e3-4054-8106-4d2c94ba6cd3	171	X_RaGOO	11252145	11258314
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	9bf54439-635a-4bea-989e-4271ae8af237	696	2R_RaGOO	14211725	14221616
FB4_DM$2L_RaGOO$21192802$21194033	FBgn0032957	08ff53d3-92f2-4ef5-8cda-f7f946888dc1	400	2L_RaGOO	21193502	21193914
PROTOP$3L_RaGOO$26068646$26074787	FBgn0024804	a52392c2-fcbf-4257-8353-68ebe47c5d48	312	3L_RaGOO	26059660	26217783
ZAM_I$3L_RaGOO$26153350$26160865	FBgn0024804	a52392c2-fcbf-4257-8353-68ebe47c5d48	129	3L_RaGOO	26059660	26217783
DNAREP1_DM$3R_RaGOO$3344216$3344533	FBgn0263977	f82d7e14-93f3-472d-b8e2-7e9723922255	174	3R_RaGOO	3333984	3344399
DNAREP1_DM$4_RaGOO$74296$75459	FBgn0085432	4686ce70-5869-442f-9b99-00beb701f515	95	4_RaGOO	68954	102643
DMTOM1_LTR$X_RaGOO$11258002$11258389	FBgn0030318	3cb38935-f910-4915-b740-77ab1a1b67b7	284	X_RaGOO	11252145	11258293
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	8a0b8224-a0d5-41f8-891f-09b50302eadb	479	3R_RaGOO	14014552	14016205
DMRT1C$2R_RaGOO$2166484$2176140	FBgn0058263	0841516d-6a02-4e70-83ee-777f653effc8	92	2R_RaGOO	2137992	2186307
DNAREP1_DM$2L_RaGOO$10385196$10385374	FBgn0032240	c637050c-2563-48c0-9573-9d004c78d088	166	2L_RaGOO	10384462	10386183
DNAREP1_DM$2L_RaGOO$10385196$10385374	FBgn0067622	c637050c-2563-48c0-9573-9d004c78d088	166	2L_RaGOO	10384462	10386183
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	f410746f-cb1e-403b-ae9f-b0ebfc9e7b9e	325	2R_RaGOO	14221512	14221845
DNAREP1_DM$2R_RaGOO$4139223$4139651	FBgn0033010	843c9641-440d-49c1-bdd0-c78ee67772a1	97	2R_RaGOO	4129788	4139322
PROTOP_B$2R_RaGOO$3692343$3693064	FBgn0250830	0b4ca17d-3cac-492b-af92-e22f9b522cf5	18	2R_RaGOO	3693046	3693917
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0035993	ddf653a8-70ed-4962-aae7-9b3ce9673f45	42	3L_RaGOO	9326916	9329003
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	e95c23f8-19a8-4a97-829b-a94ea8a1bd3b	531	3R_RaGOO	14014523	14022506
DNAREP1_DM$2L_RaGOO$10385196$10385374	FBgn0032240	489c0c2e-42de-448b-8476-4aeabbd8494c	171	2L_RaGOO	10384781	10386205
DNAREP1_DM$2L_RaGOO$10385196$10385374	FBgn0067622	489c0c2e-42de-448b-8476-4aeabbd8494c	171	2L_RaGOO	10384781	10386205
ROO_I$2R_RaGOO$13238874$13250807	FBgn0267824	0a847393-7f3a-4f42-b85e-745d920ee306	423	2R_RaGOO	13239239	13239811
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	4a71c681-9039-44d6-b6a1-43d5a744b259	961	2R_RaGOO	14211142	14221838
DNAREP1_DM$2R_RaGOO$4741135$4742020	FBgn0039970	10098ca7-c930-4d12-8067-5769970bddf2	190	2R_RaGOO	4740034	4741328
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	978a1c6b-c75f-4c80-a6fe-2a4a7397a7a5	948	2R_RaGOO	14211138	14221845
ZAM_I$3L_RaGOO$26153350$26160865	FBgn0024804	75c20991-15ab-464d-aae9-9795c9b1fab6	135	3L_RaGOO	26107640	26217761
PROTOP_B$4_RaGOO$133435$134172	FBgn0052000	d7881dd0-b355-47fb-9049-c3c59b8867d3	110	4_RaGOO	126474	134337
PROTOP_B$2R_RaGOO$3643379$3643536	FBgn0039994	19719322-ba3e-4eaf-b5e1-eb9edb123336	56	2R_RaGOO	3643297	3656602
ROO_I$X_RaGOO$4684190$4696799	FBgn0029733	005cab88-9d01-46cc-a266-0e8a803c9c25	1615	X_RaGOO	4692632	4694495
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	f74b4e4c-8068-4c6a-a332-87a346d3b130	926	2R_RaGOO	14211281	14221846
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	da987738-7d53-4ec9-a3e3-e3ebd59bb1ab	958	2R_RaGOO	14211122	14221845
HMSBEAGLE_I$3L_RaGOO$23505241$23510771	FBgn0040056	da82c4e1-2145-4391-92fd-16c13c4f8cb5	65	3L_RaGOO	23510705	23521669
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	38394774-8791-4e59-83ce-dbeb8bce71f5	430	3R_RaGOO	14014596	14022232
TC1-2_DM$3R_RaGOO$14406801$14407077	FBgn0267160	1268e2f9-4460-4b30-bccd-db379d5849b9	127	3R_RaGOO	14406243	14407364
ROO_I$X_RaGOO$4684190$4696799	FBgn0029733	23718795-3343-4afa-a18a-c66298cec1e8	1818	X_RaGOO	4692581	4694537
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	ac1ac8c9-4e1c-4163-bf1d-02118c290b1b	496	3R_RaGOO	14014549	14022488
DNAREP1_DM$2R_RaGOO$4741135$4742020	FBgn0039970	ecd8c5c7-0161-4f67-a17a-b3137d235953	186	2R_RaGOO	4740020	4742928
PROTOP$3L_RaGOO$26068646$26074787	FBgn0024804	9aeb2079-363c-47dd-b521-0b9a58d387fa	319	3L_RaGOO	26059647	26217780
ZAM_I$3L_RaGOO$26153350$26160865	FBgn0024804	9aeb2079-363c-47dd-b521-0b9a58d387fa	247	3L_RaGOO	26059647	26217780
DNAREP1_DM$2R_RaGOO$4741135$4742020	FBgn0039970	0cdf1dc4-9b25-43da-8df8-1f79750e9d48	185	2R_RaGOO	4739986	4742929
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	a9e9b3ad-bf35-404b-8ded-64172913a9b0	919	2R_RaGOO	14211138	14221844
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	ebb4e606-b84b-4912-88dc-016d0ca7cf41	958	2R_RaGOO	14211138	14221831
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	cd6e484a-f7a9-4da3-80fd-2ee6292a6499	927	2R_RaGOO	14211130	14221836
ROO_I$X_RaGOO$8989745$8989983	FBgn0030121	f6d291d8-9498-4f0b-8c3b-c1455daa6193	235	X_RaGOO	8989606	8991921
DNAREP1_DM$2R_RaGOO$4139223$4139651	FBgn0033010	4b0db9af-f895-4367-ae43-990ce681d2cb	75	2R_RaGOO	4129815	4139299
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	0effc19c-35dd-4158-b223-b34e4d584360	958	2R_RaGOO	14211749	14221845
ROO_I$X_RaGOO$4684190$4696799	FBgn0029733	5a818221-2927-4604-a704-e704d988bf3e	1610	X_RaGOO	4692682	4694495
PROTOP$3L_RaGOO$26068646$26074787	FBgn0024804	0e0d5559-7070-423e-a8a7-a6a1d5f7c644	311	3L_RaGOO	26059636	26217787
ZAM_I$3L_RaGOO$26153350$26160865	FBgn0024804	0e0d5559-7070-423e-a8a7-a6a1d5f7c644	132	3L_RaGOO	26059636	26217787
DNAREP1_DM$2L_RaGOO$17714927$17715395	FBgn0032656	29487123-2866-4d4c-b9a5-1edb980a83a3	427	2L_RaGOO	17704684	17716164
DNAREP1_DM$3R_RaGOO$3344216$3344533	FBgn0263977	eda8f83b-89f9-4c0c-afa3-376c0e470db1	190	3R_RaGOO	3334062	3344407
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	a6ae3642-6a9c-4570-9f87-72519841cf38	970	2R_RaGOO	14211130	14221840
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	7b51a6e3-3e71-4b2b-beee-e112b8efc788	894	2R_RaGOO	14211166	14221835
ROO_I$X_RaGOO$8989745$8989983	FBgn0030121	7fab67d7-f520-452e-9d4d-c0c12b6e3a6d	231	X_RaGOO	8989606	8991713
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	649af18f-761c-46b4-a0ae-eaba54cef8d9	529	3R_RaGOO	14014485	14022555
DMRT1C$2R_RaGOO$2166484$2176140	FBgn0058263	d1aae3d4-67cd-4e39-b0d6-f6c45c3fa9ba	89	2R_RaGOO	2137997	2186303
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	9660ab68-090c-4363-9d69-862576e448b6	817	2R_RaGOO	14211221	14221727
PROTOP$3L_RaGOO$26068646$26074787	FBgn0024804	f4d974e3-84ee-49ae-a725-cdf0da0a5fb3	313	3L_RaGOO	26059636	26217763
ZAM_I$3L_RaGOO$26153350$26160865	FBgn0024804	f4d974e3-84ee-49ae-a725-cdf0da0a5fb3	136	3L_RaGOO	26059636	26217763
DMRT1C$2R_RaGOO$2166484$2176140	FBgn0058263	3344c055-4482-4f8e-9558-5b4dce035d75	80	2R_RaGOO	2138033	2185873
DMTOM1_LTR$X_RaGOO$11258002$11258389	FBgn0030318	43a55a51-fd3f-4387-aae1-d87b33abd0af	292	X_RaGOO	11252145	11258298
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0035993	0bf9ccdd-e2cf-48a6-b7a0-176eb48e7ff1	149	3L_RaGOO	9326810	9329011
DMCR1A$2L_RaGOO$22003638$22004529	FBgn0064225	ffdaecc4-9d57-4006-9936-4921081e5b2c	42	2L_RaGOO	22004487	22006926
DNAREP1_DM$2L_RaGOO$22004720$22004993	FBgn0064225	ffdaecc4-9d57-4006-9936-4921081e5b2c	240	2L_RaGOO	22004487	22006926
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	45e18235-3755-4463-a606-65199753efc5	963	2R_RaGOO	14211135	14221845
PROTOP_B$2R_RaGOO$3643379$3643536	FBgn0039994	43e338df-4634-41da-b2ca-d1bf167d981f	54	2R_RaGOO	3643230	3656555
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	eb77f1b6-397b-4361-9be3-1e5941095591	863	2R_RaGOO	14211142	14221799
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	2a732132-fc96-45fa-a213-d04f9cf349b4	393	3R_RaGOO	14014645	14022620
DNAREP1_DM$3R_RaGOO$3344216$3344533	FBgn0263977	10c205f4-4431-4d33-ba61-2d0a2b8d6aa3	173	3R_RaGOO	3334031	3344399
DNAREP1_DM$2R_RaGOO$4111854$4112588	FBgn0262901	1592ac44-ab0c-43e9-b260-b324afe5f6aa	106	2R_RaGOO	4112480	4114415
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0035993	f76213c9-2679-4c98-a0f7-a54678461a9d	145	3L_RaGOO	9326808	9329011
ROO_I$X_RaGOO$4684190$4696799	FBgn0029733	d9131358-a42e-47c8-b993-c40cb83fefa7	1799	X_RaGOO	4692578	4694495
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	8571c0aa-27a6-43ff-9f1e-ad83dcb31949	977	2R_RaGOO	14211166	14221845
DMTOM1_LTR$X_RaGOO$11258002$11258389	FBgn0030318	c46f9b63-5a2a-4aff-a946-f16a6f6d37c5	303	X_RaGOO	11252152	11258311
ROO_I$X_RaGOO$8989745$8989983	FBgn0030121	23ccbe2b-50df-4f93-942c-213e4d7fc316	233	X_RaGOO	8989602	8991863
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	2dd1d7ca-8fa2-49ac-a8ac-48a97a986afe	958	2R_RaGOO	14211142	14221845
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	9b0d786d-6dfe-4128-93cc-3e015a83f509	947	2R_RaGOO	14211227	14221846
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0035993	fc68de03-0623-4a8f-b6f5-e17f44a0444a	146	3L_RaGOO	9326808	9329005
DMRT1C$2R_RaGOO$2166484$2176140	FBgn0058263	3c30a04b-e127-4f23-a6f9-d8a1adb292cb	93	2R_RaGOO	2137992	2186308
TC1-2_DM$3R_RaGOO$14406801$14407077	FBgn0267160	341001b5-e9a5-4209-9179-48c3fca77b10	196	3R_RaGOO	14406286	14407361
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	e9571d5a-61f3-4f67-94f3-ee8517ea0f71	968	2R_RaGOO	14211135	14221843
ROO_I$3R_RaGOO$4535898$4536384	FBgn0010313	fe958122-f502-4b56-87ab-7ce0e488e24f	18	3R_RaGOO	4534297	4535978
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	0f8bec05-60da-43be-8e3a-1c1ca5c60c80	432	3R_RaGOO	14014616	14022506
DNAREP1_DM$3R_RaGOO$3344216$3344533	FBgn0263977	9739e1b6-5f3f-4ab0-b025-583c0f577e4b	166	3R_RaGOO	3334007	3344398
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	485eaae5-5b4e-4882-a014-36e8a72557b2	309	3R_RaGOO	14014550	14022623
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	10f4c191-9ba9-4035-965c-f943e6b32038	962	2R_RaGOO	14211162	14221845
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	9654b00d-657c-4487-ab16-2e9aac921c00	947	2R_RaGOO	14211142	14221843
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	8eeb1a8e-9910-4f08-b97a-e8ec72558147	548	2R_RaGOO	14211130	14221841
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0035993	cdf16775-9948-435d-b29d-e8861994956b	147	3L_RaGOO	9326811	9329019
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	8143c832-992a-43a2-971c-36f352dcc8c4	973	2R_RaGOO	14211130	14221843
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	8ce0e9c2-3c3d-4666-b310-fa93910bca39	936	2R_RaGOO	14211144	14221845
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	63819496-2460-41de-9f1c-21aa950587ac	559	3R_RaGOO	14014490	14022501
DNAREP1_DM$2R_RaGOO$4741135$4742020	FBgn0039970	f0ca0ee0-421e-408e-bef2-8e02fc4bbd21	191	2R_RaGOO	4739988	4742732
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	dee7c6b0-15c3-4a4a-80ee-fdecddd9bd3d	955	2R_RaGOO	14211157	14221845
HMSBEAGLE_I$X_RaGOO$4481038$4481298	FBgn0011760	fe6d95ba-75d0-40c7-8f2a-35ba2a26d49a	206	X_RaGOO	4481010	4492090
DMTOM1_LTR$X_RaGOO$11258002$11258389	FBgn0030318	aec4d5ba-940e-40f4-b470-d36993501c70	172	X_RaGOO	11258125	11258303
DNAREP1_DM$2R_RaGOO$4741135$4742020	FBgn0039970	3ad914c3-f875-43c2-9b5e-05f0871299a4	186	2R_RaGOO	4740036	4742928
HMSBEAGLE_I$3R_RaGOO$17435842$17436040	FBgn0011481	00545ed9-dc5d-414e-9782-f4287a5f371f	189	3R_RaGOO	17433969	17438646
DNAREP1_DM$2R_RaGOO$4741135$4742020	FBgn0039970	a94d7694-777f-4e75-a021-b38b9c8a3c50	192	2R_RaGOO	4739986	4742926
ROO_I$3L_RaGOO$2979921$2980420	FBgn0035388	3bb3e0e5-36ec-4c9c-98aa-989d36f54e8d	304	3L_RaGOO	2977244	2982221
PLACW_DM$3L_RaGOO$13917593$13918520	FBgn0013563	64b0dcaa-eab4-4d52-a5bc-eb210aff4dc1	69	3L_RaGOO	13918445	13922624
PROTOP_B$2R_RaGOO$6428707$6429467	FBgn0033185	d561cc00-339c-40c6-94fa-c185b015d3bb	183	2R_RaGOO	6429270	6431882
DNAREP1_DM$X_RaGOO$6728274$6728628	FBgn0029929	f4a8b0c0-e214-48ff-90d5-1c1d7bf83826	12	X_RaGOO	6727467	6728286
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	b799c15d-6860-4eaa-82d0-c978a9353a7a	981	2R_RaGOO	14211141	14221839
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	4dfca455-579d-4d94-ac0d-85610c9c9e14	971	2R_RaGOO	14211166	14221845
DNAREP1_DM$X_RaGOO$6728274$6728628	FBgn0029929	c9e48c24-93c4-43b2-977b-d36821cf432c	11	X_RaGOO	6727397	6728285
ROO_I$X_RaGOO$8989745$8989983	FBgn0030121	e0c4da25-395b-4f34-ae2d-a9b80b88e3df	228	X_RaGOO	8989599	8991865
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	1cea30ab-6592-4b80-bf1a-387d0f3245d0	984	2R_RaGOO	14211139	14221845
DNAREP1_DM$3R_RaGOO$3344216$3344533	FBgn0263977	1f32d2ce-2ddf-41bc-a459-0153ded392c2	178	3R_RaGOO	3334052	3344399
Gypsy1-I_DM$3L_RaGOO$24127725$24132950	FBgn0261639	5d33992f-2347-4eba-83a4-975de25d1604	440	3L_RaGOO	24129862	24130334
DMCR1A$2R_RaGOO$3328937$3335622	FBgn0260798	b8ddedde-18d6-4722-abb1-c0dbc0441b44	48	2R_RaGOO	3264806	3390015
DNAREP1_DM$2R_RaGOO$4741135$4742020	FBgn0039970	77b52a34-9752-4167-9cf5-026e3d38fcb2	174	2R_RaGOO	4739986	4742919
DNAREP1_DM$2R_RaGOO$4741135$4742020	FBgn0039970	d6ea04b1-2c50-4c39-a53d-c3af920773ca	179	2R_RaGOO	4739999	4742927
DNAREP1_DM$2R_RaGOO$4741135$4742020	FBgn0039970	18f42ca2-9a30-4890-b93b-e61efb943cb4	200	2R_RaGOO	4739999	4741338
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	311295cb-acc8-4c03-842b-04bbc663969a	983	2R_RaGOO	14211165	14221845
DNAREP1_DM$2R_RaGOO$4454209$4455318	FBgn0050440	7341b167-687d-49fb-877a-229206abf6d8	233	2R_RaGOO	4454857	4458874
DMTOM1_LTR$X_RaGOO$11258002$11258389	FBgn0030318	60d4ece2-ba6f-4413-8a5c-89867b7a38ba	255	X_RaGOO	11258031	11258314
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	4cdffa5c-f3c4-4cbd-9527-25780d75791d	540	3R_RaGOO	14014486	14022506
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	2fef14d6-60db-44c4-8ad4-aa9ca3fbbd3c	861	2R_RaGOO	14211436	14221845
ROO_I$X_RaGOO$4684190$4696799	FBgn0029733	73901b2b-5de8-4c54-9f7d-8fe1436beaf3	1846	X_RaGOO	4692600	4694486
DNAREP1_DM$2R_RaGOO$4139223$4139651	FBgn0033010	5dc4cf53-ce2c-4b4b-a14e-9f83dee2bde9	81	2R_RaGOO	4129888	4139304
DNAREP1_DM$2R_RaGOO$4741135$4742020	FBgn0039970	9ce32dce-f56e-468d-94ae-05e51e15b7a7	174	2R_RaGOO	4739980	4742920
DMTOM1_LTR$X_RaGOO$11258002$11258389	FBgn0030318	7eb04297-37c0-40e0-b443-9ef72e25f183	303	X_RaGOO	11252145	11258314
DNAREP1_DM$2R_RaGOO$4741135$4742020	FBgn0039970	09a57722-291f-4cc4-a4ca-25efa766cf6f	174	2R_RaGOO	4739989	4742924
DNAREP1_DM$3R_RaGOO$3344216$3344533	FBgn0263977	690ae2ef-5c57-43cf-a469-c5516b3f23db	144	3R_RaGOO	3344180	3344375
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	760eedee-5c79-49ff-8f3b-9754269007cd	955	2R_RaGOO	14211170	14221845
DNAREP1_DM$3R_RaGOO$3344216$3344533	FBgn0263977	34b89e0b-90da-4f36-af44-46e2d6d699a3	152	3R_RaGOO	3333982	3344372
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	00f76d28-065e-4edb-8cc7-26c9bc76ace3	574	3R_RaGOO	14014483	14022617
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	7ef97aba-7b2a-4294-a730-63fb05151ee5	897	2R_RaGOO	14211165	14221845
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	15e8c343-4ee5-4398-9009-1588fe40e915	942	2R_RaGOO	14211147	14221845
PROTOP_B$2R_RaGOO$3643379$3643536	FBgn0039994	18ebfb10-0ebd-4c9a-885c-79659096b217	58	2R_RaGOO	3643231	3656572
DNAREP1_DM$3L_RaGOO$19449390$19449880	FBgn0036900	01281157-d317-4c50-b696-4c2736ad5008	469	3L_RaGOO	19449133	19452546
ROO_I$2R_RaGOO$13238874$13250807	FBgn0261823	4e8490b3-e86a-40b8-af8c-3eb792597713	372	2R_RaGOO	13245852	13246237
ROO_I$X_RaGOO$9392443$9401685	FBgn0261617	c0775649-a3db-4215-a736-8c7194ca031f	760	X_RaGOO	9390662	9401692
Stalker2_LTR$3R_RaGOO$12469233$12477197	FBgn0052850	2416fa9f-1f66-4b21-beb2-212ce0c1d3bd	974	3R_RaGOO	12469563	12470615
DNAREP1_DM$3R_RaGOO$3344216$3344533	FBgn0263977	674487c1-195b-4d44-a2eb-f40d5d2c87d0	114	3R_RaGOO	3334072	3344337
DNAREP1_DM$2L_RaGOO$21134034$21134290	FBgn0032955	eedaefc3-900c-4f15-9958-41eeddb7d83a	230	2L_RaGOO	21134007	21136019
DNAREP1_DM$3L_RaGOO$19449390$19449880	FBgn0036900	e0efb505-999e-41e7-8982-f8891cbf4c27	480	3L_RaGOO	19449133	19452530
DMRT1C$2R_RaGOO$2166484$2176140	FBgn0058263	9b2cb345-5729-49db-8a1d-606c9e4d01af	86	2R_RaGOO	2137995	2186302
TC1-2_DM$3R_RaGOO$14406801$14407077	FBgn0267160	fce3447a-cc31-430d-b773-071a3e66dcb4	201	3R_RaGOO	14406678	14407364
DMRPR$X_RaGOO$12610091$12610253	FBgn0052642	ede5eaf2-c8f9-44b1-ada3-f1e893acfdc2	149	X_RaGOO	12609253	12610734
ROO_I$X_RaGOO$4684190$4696799	FBgn0029733	4fd501d4-a982-41d8-895a-1ea89b9785af	459	X_RaGOO	4692614	4693162
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	84ee655c-6ec2-47aa-8da6-5754b7f6465e	947	2R_RaGOO	14211144	14221844
ROO_I$3L_RaGOO$11011384$11011724	FBgn0036134	a097a1a5-8a54-4147-92a0-6120089ea4dd	168	3L_RaGOO	11011556	11015638
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	ff8462e9-aabe-4422-a021-bb71c7d26278	976	2R_RaGOO	14211166	14221845
DMTOM1_LTR$X_RaGOO$11258002$11258389	FBgn0030318	8a2aa610-acfb-4f98-a97a-81c0be55f53b	305	X_RaGOO	11252147	11258311
DMTOM1_LTR$X_RaGOO$11258002$11258389	FBgn0030318	e1f892dd-ea39-486e-88a4-5c5a88d5b09c	296	X_RaGOO	11252147	11258311
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	97628373-7132-481e-a8b4-4de180954e7e	963	2R_RaGOO	14211138	14221843
ROO_I$X_RaGOO$4684190$4696799	FBgn0029733	eeb726f1-af46-4ee7-bd77-f10b76cd33a5	1802	X_RaGOO	4692575	4694495
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	bdd81b3e-a7d6-4627-b17a-e64fb78eb72f	957	2R_RaGOO	14212185	14221825
PROTOP$3L_RaGOO$26068646$26074787	FBgn0024804	cce22703-ccec-4c1f-b6aa-a934ace17c9b	310	3L_RaGOO	26059630	26217761
ZAM_I$3L_RaGOO$26153350$26160865	FBgn0024804	cce22703-ccec-4c1f-b6aa-a934ace17c9b	132	3L_RaGOO	26059630	26217761
