TE_ID	Gene_ID	Read_ID	Nb_of_aligned_bp_on_TE	Chrom	Start	End
ACCORD_LTR$2R_RaGOO$10989158$10989643	FBgn0033693	60a44e6d-e5bf-49c9-9e08-ffb0cc01891d	99	2R_RaGOO	10963172	10989265
ACCORD_LTR$2R_RaGOO$10989158$10989643	FBgn0053964	60a44e6d-e5bf-49c9-9e08-ffb0cc01891d	99	2R_RaGOO	10963172	10989265
HOBO$3R_RaGOO$6508744$6509183	FBgn0267568	eccba6a6-e22b-4434-95cc-f258b27d1919	16	3R_RaGOO	6492497	6508775
HOBO$3R_RaGOO$6508744$6509183	FBgn0037468	eccba6a6-e22b-4434-95cc-f258b27d1919	16	3R_RaGOO	6492497	6508775
DNAREP1_DM$2R_RaGOO$3513301$3514079	FBgn0260799	8e546403-90b3-496f-b024-bbb4378f8f5a	17	2R_RaGOO	3505812	3513318
HOBO$3L_RaGOO$21923406$21923712	FBgn0015075	2d00a76f-8d19-4a15-ba80-ceb61c4db5ef	125	3L_RaGOO	21922250	21923710
HOBO$3L_RaGOO$21923406$21923712	FBgn0037156	2d00a76f-8d19-4a15-ba80-ceb61c4db5ef	125	3L_RaGOO	21922250	21923710
ZAM_I$2L_RaGOO$21996184$22001667	FBgn0064225	446fa199-b0d4-49bf-a89f-be890f763848	15	2L_RaGOO	21997459	22007246
DNAREP1_DM$2R_RaGOO$3424288$3424450	FBgn0040007	73cfb61c-4f5b-4ca9-9dee-efe42b7187e3	24	2R_RaGOO	3424421	3425517
DNAREP1_DM$3L_RaGOO$19244612$19244797	FBgn0052207	4932cb05-82eb-46e7-bcbb-b4a8a720cd1b	12	3L_RaGOO	19244785	19245970
DNAREP1_DM$3L_RaGOO$19244612$19244797	FBgn0262031	4932cb05-82eb-46e7-bcbb-b4a8a720cd1b	12	3L_RaGOO	19244785	19245970
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	4dc50dac-004c-4805-beec-5665a962c7f0	146	3L_RaGOO	26073183	26217761
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0260859	e84be996-f587-4505-b5f8-1a9c16c65405	144	3L_RaGOO	9326808	9329011
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0260859	e65be1b8-b11d-474f-946d-eb59384a45a4	44	3L_RaGOO	9326914	9329011
DNAREP1_DM$X_RaGOO$6728274$6728628	FBgn0029928	398bcad0-ba41-491f-a593-05219e7c69cb	15	X_RaGOO	6727324	6728290
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	006518e0-152f-43db-bdf8-e2e8051fdb32	156	3L_RaGOO	26059619	26217783
ACCORD_LTR$2R_RaGOO$10965448$10972654	FBgn0033693	d911c7a0-ae54-4ea7-a833-57a3a3504246	19	2R_RaGOO	10963046	10989115
ACCORD_LTR$2R_RaGOO$10965448$10972654	FBgn0053964	d911c7a0-ae54-4ea7-a833-57a3a3504246	19	2R_RaGOO	10963046	10989115
DNAREP1_DM$3L_RaGOO$26181088$26181552	FBgn0024804	58f3a1ee-7b7f-4287-a3cf-eeea75533177	45	3L_RaGOO	26059619	26217787
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	58f3a1ee-7b7f-4287-a3cf-eeea75533177	62	3L_RaGOO	26059619	26217787
DNAREP1_DM$3L_RaGOO$26181088$26181552	FBgn0024804	fcdc6a9c-dffd-4eb4-8c7e-602848f76af1	76	3L_RaGOO	26059647	26217761
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	fcdc6a9c-dffd-4eb4-8c7e-602848f76af1	78	3L_RaGOO	26059647	26217761
ACCORD_LTR$2R_RaGOO$10965448$10972654	FBgn0010621	3859acce-8d2d-4d99-81aa-223812e8a05f	28	2R_RaGOO	10957416	10989094
ACCORD_LTR$2R_RaGOO$10965448$10972654	FBgn0033693	3859acce-8d2d-4d99-81aa-223812e8a05f	28	2R_RaGOO	10957416	10989094
ACCORD_LTR$2R_RaGOO$10965448$10972654	FBgn0053964	3859acce-8d2d-4d99-81aa-223812e8a05f	28	2R_RaGOO	10957416	10989094
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0260859	29cd351e-8e6e-40f6-806e-ecc4276abfde	123	3L_RaGOO	9326819	9329011
DNAREP1_DM$3L_RaGOO$26181088$26181552	FBgn0024804	7fe12946-ac42-4f2e-9e91-2aeb6098c9b9	83	3L_RaGOO	26059641	26217761
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	7fe12946-ac42-4f2e-9e91-2aeb6098c9b9	46	3L_RaGOO	26059641	26217761
DNAREP1_DM$4_RaGOO$124827$125576	FBgn0017545	2a8dc522-fcb0-4623-8d59-354ff28fbdd8	23	4_RaGOO	65802	125060
DNAREP1_DM$X_RaGOO$6728274$6728628	FBgn0029928	91f38c6f-5dc2-4dc0-99f5-05159bd7701f	16	X_RaGOO	6727315	6728293
DNAREP1_DM$3L_RaGOO$19244612$19244797	FBgn0052207	81448c2a-4f32-4390-bd5f-c1aeab12b93f	166	3L_RaGOO	19244434	19245198
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	0f0992f0-d11a-4061-8e3c-05f134f5abde	115	3L_RaGOO	26059656	26217761
DNAREP1_DM$3R_RaGOO$3684553$3684831	FBgn0037213	becfb037-612f-4c8b-8f02-ef6ae8278935	163	3R_RaGOO	3684666	3685895
DNAREP1_DM$2R_RaGOO$4705001$4705325	FBgn0267861	fd7d2d8f-5761-4ee4-863c-16a491dcbfc4	18	2R_RaGOO	4705307	4706622
QUASIMODO_LTR$2R_RaGOO$3561204$3567967	FBgn0040005	e70a6040-ca2b-4897-9a85-a514ceaeac8d	32	2R_RaGOO	3559444	3561238
DM297_LTR$3R_RaGOO$29134004$29136461	FBgn0039733	f4d4f82e-8407-402d-b384-d07d430002fc	22	3R_RaGOO	29132197	29134028
DMCR1A$3L_RaGOO$26054828$26058337	FBgn0028697	ce2bc561-729b-4e80-8787-32e88c854aa4	22	3L_RaGOO	26047902	26056428
POGO$3L_RaGOO$9733928$9735150	FBgn0036052	47402e24-8a3f-45ed-b1f2-c628274243bd	141	3L_RaGOO	9733161	9734071
M4DM$2R_RaGOO$14057565$14057772	FBgn0034008	f09645b9-9576-4008-bf93-22507c524608	14	2R_RaGOO	14057758	14059094
TART_B1$2L_RaGOO$11931931$11932156	FBgn0051865	945fa4e7-f781-44cb-9200-69f61408401e	213	2L_RaGOO	11931699	11933157
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0260859	da23f2a9-2f96-4edd-a46a-b50f49bf74e7	370	3L_RaGOO	9326481	9329011
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	07d3d535-bb16-4df4-9672-bb656857288c	40	3L_RaGOO	26059647	26217761
DNAREP1_DM$2L_RaGOO$10385196$10385374	FBgn0051716	3b7874fa-5fcf-4bd5-8a63-7459b0ba9fd7	165	2L_RaGOO	10384198	10386223
DNAREP1_DM$2R_RaGOO$3424288$3424450	FBgn0040007	8767548e-dcf3-4594-a20a-6324aaf85f9a	31	2R_RaGOO	3424418	3425509
DNAREP1_DM$2R_RaGOO$3333640$3334029	FBgn0260798	f9b6d4be-5151-4a29-94b1-07d5db571962	88	2R_RaGOO	3333937	3390017
ACCORD_LTR$2R_RaGOO$10965448$10972654	FBgn0033693	5ba55040-f051-4a0b-8bc9-e308f699b9b3	19	2R_RaGOO	10963049	10989247
ACCORD_LTR$2R_RaGOO$10965448$10972654	FBgn0053964	5ba55040-f051-4a0b-8bc9-e308f699b9b3	19	2R_RaGOO	10963049	10989247
ACCORD_LTR$2R_RaGOO$10989158$10989643	FBgn0033693	5ba55040-f051-4a0b-8bc9-e308f699b9b3	85	2R_RaGOO	10963049	10989247
ACCORD_LTR$2R_RaGOO$10989158$10989643	FBgn0053964	5ba55040-f051-4a0b-8bc9-e308f699b9b3	85	2R_RaGOO	10963049	10989247
DNAREP1_DM$3L_RaGOO$19244612$19244797	FBgn0052207	c0ca752a-9aae-4a71-90b8-bbc822a2b6a8	19	3L_RaGOO	19244777	19246090
DNAREP1_DM$3L_RaGOO$19244612$19244797	FBgn0262031	c0ca752a-9aae-4a71-90b8-bbc822a2b6a8	19	3L_RaGOO	19244777	19246090
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0260859	08c3a05f-a111-4f27-996c-d953af96484f	147	3L_RaGOO	9326808	9328957
DNAREP1_DM$X_RaGOO$577400$577787	FBgn0025634	13c170ae-02dc-4c38-b898-8a421a1ab905	23	X_RaGOO	575817	577423
MICROPIA_I$3R_RaGOO$23396903$23401501	FBgn0026257	ff22d6f9-f10e-488f-acaf-538ee768c8df	14	3R_RaGOO	23400177	23416494
MICROPIA_I$3R_RaGOO$23396903$23401501	FBgn0039169	ff22d6f9-f10e-488f-acaf-538ee768c8df	14	3R_RaGOO	23400177	23416494
PROTOP_B$3L_RaGOO$22715502$22715915	FBgn0264492	0786d977-c10c-4e66-9920-d2e18e53d608	399	3L_RaGOO	22711531	22715962
Gypsy1-I_DM$3L_RaGOO$24127725$24132950	FBgn0044510	ff9892e3-d850-44e5-89ee-c6f7073686f9	15	3L_RaGOO	24129696	24139586
G5A_DM$2R_RaGOO$15931563$15931723	FBgn0065047	6c305a86-700e-4c51-84bc-7cab745ef28e	142	2R_RaGOO	15931247	15931713
TART-A$3L_RaGOO$16376942$16377642	FBgn0262732	cb3de552-a82a-4892-b655-99cf5afb4898	610	3L_RaGOO	16376788	16379939
DM297_I$2L_RaGOO$22041228$22042075	FBgn0064225	8337596c-1210-4500-abeb-e871b5281c2c	96	2L_RaGOO	22005442	22041547
TART_B1$2L_RaGOO$11928093$11928246	FBgn0051866	a0d9fc56-d660-4d76-9d3e-a943f365861a	149	2L_RaGOO	11927780	11929230
ZAM_I$2L_RaGOO$21996184$22001667	FBgn0064225	53a1d2a6-4aeb-49ea-83f1-53ebf4cc5691	20	2L_RaGOO	21997459	22006979
QUASIMODO_LTR$2R_RaGOO$3561204$3567967	FBgn0040005	68b700b1-58d7-4aae-b597-9c2306d3860c	32	2R_RaGOO	3559467	3561239
IDEFIX_I$2R_RaGOO$1769992$1776196	FBgn0263780	6bf240f6-cb24-4ca5-b918-60c6fb216fd9	55	2R_RaGOO	1776139	1777349
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0260859	79a69db7-904c-432d-aad0-e08d2279d913	28	3L_RaGOO	9326931	9329005
S2_DM$2L_RaGOO$4991174$4991386	FBgn0031659	ccebecaf-fc50-44d5-b1b2-a252f830536d	154	2L_RaGOO	4989174	4991332
NOMAD_LTR$3R_RaGOO$28971169$28974159	FBgn0039713	17479ec2-7a0a-459a-9604-a6a6d03f8517	21	3R_RaGOO	28972690	29004692
PROTOP_B$3L_RaGOO$22715502$22715915	FBgn0264492	94e304e5-34c8-44d7-b9a7-98c7139fca3a	393	3L_RaGOO	22711528	22716194
PROTOP_A$3L_RaGOO$22716146$22716468	FBgn0264492	94e304e5-34c8-44d7-b9a7-98c7139fca3a	47	3L_RaGOO	22711528	22716194
DIVER_I$2L_RaGOO$22056229$22066255	FBgn0040010	8199b0f5-9674-48b7-b99f-021ec014bc32	22	2L_RaGOO	22019816	22063794
Baggins1$2L_RaGOO$22056842$22065285	FBgn0040010	8199b0f5-9674-48b7-b99f-021ec014bc32	22	2L_RaGOO	22019816	22063794
ROO_I$X_RaGOO$12386287$12386489	FBgn0264678	65993cde-f423-47f8-8033-da673eef68a2	198	X_RaGOO	12369256	12397556
ZAM_I$2L_RaGOO$21996184$22001667	FBgn0064225	4f0d34f5-83c5-45fb-9800-bdd9058bbf29	14	2L_RaGOO	21997459	22007251
DMTOM1_LTR$X_RaGOO$11258002$11258389	FBgn0262850	baa96bb6-5703-4a07-a370-f9897a24525b	300	X_RaGOO	11250062	11258311
PROTOP_B$3L_RaGOO$24137900$24138621	FBgn0044510	16bc5180-e37d-48b2-aab9-426fba89a5bd	516	3L_RaGOO	24138084	24139533
DNAREP1_DM$4_RaGOO$1171820$1172051	FBgn0002521	29b2d6b8-0cad-4e78-8244-2eaa0bd9c6d0	33	4_RaGOO	1172018	1172722
DNAREP1_DM$3L_RaGOO$19244612$19244797	FBgn0052207	34fa7835-3e9c-4c69-811b-eb98976a1bfc	183	3L_RaGOO	19244439	19246080
DNAREP1_DM$3L_RaGOO$19244612$19244797	FBgn0262031	34fa7835-3e9c-4c69-811b-eb98976a1bfc	183	3L_RaGOO	19244439	19246080
Gypsy6_I$2R_RaGOO$972110$979166	FBgn0262123	66fd8577-56a8-42a5-981d-4f1d50a22423	426	2R_RaGOO	954067	978180
POGO$3L_RaGOO$9733928$9735150	FBgn0036052	cc494401-4991-4512-a33a-e8f2ac169d46	116	3L_RaGOO	9733163	9734045
DNAREP1_DM$2R_RaGOO$3424288$3424450	FBgn0040007	87bac2c5-f999-4f9f-96de-183dc5b437d0	32	2R_RaGOO	3424418	3425493
DNAREP1_DM$2R_RaGOO$3424288$3424450	FBgn0040007	a9b0e241-afb2-47b5-b86d-975c217ba612	32	2R_RaGOO	3424418	3425515
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0260859	a6567899-64ce-4d72-87f7-d07aee43ac6f	30	3L_RaGOO	9326929	9329011
ZAM_I$2L_RaGOO$21996184$22001667	FBgn0064225	ec904ad4-d174-4e63-a5eb-a6e779e58d6b	13	2L_RaGOO	21997459	22007247
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0260859	f4d7505f-9c10-47e9-a7c4-06137d08e967	149	3L_RaGOO	9326808	9329008
DM412$2L_RaGOO$3096440$3096922	FBgn0015600	a4407ebf-f862-47d7-96f8-439695e19c23	124	2L_RaGOO	3091849	3096567
DNAREP1_DM$2L_RaGOO$10385196$10385374	FBgn0051716	f87fb6aa-8876-4685-ab24-6fa6009564b6	177	2L_RaGOO	10384247	10386227
ROO_LTR$2L_RaGOO$7405225$7414219	FBgn0031914	719d44a0-cd39-4115-a5d3-3a8e82270416	124	2L_RaGOO	7412447	7419281
DNAREP1_DM$2L_RaGOO$22011549$22011783	FBgn0064225	8390d8cc-e9c5-465e-9baf-2c72fa10b138	13	2L_RaGOO	22005410	22011655
DNAREP1_DM$3L_RaGOO$19244612$19244797	FBgn0052207	21a3c7b0-68a4-4839-aad4-505f01bdcba3	113	3L_RaGOO	19244677	19246115
DNAREP1_DM$3L_RaGOO$19244612$19244797	FBgn0262031	21a3c7b0-68a4-4839-aad4-505f01bdcba3	113	3L_RaGOO	19244677	19246115
ZAM_I$2L_RaGOO$21996184$22001667	FBgn0064225	ec826a3f-df0d-4f83-90bb-44e558ba32a4	19	2L_RaGOO	21997459	22006982
ZAM_I$2L_RaGOO$21996184$22001667	FBgn0064225	5a7195e5-8551-4d74-9f6f-dc366e357155	26	2L_RaGOO	21997459	22007251
FB4_DM$2L_RaGOO$22406078$22407982	FBgn0000384	619fc1f1-3ae4-4d99-ac32-af6d37d5fec0	687	2L_RaGOO	22401631	22407989
S_DM$3L_RaGOO$24137698$24137902	FBgn0044510	3b77d41f-e160-4b72-a03f-ce7a5bd063fe	166	3L_RaGOO	24137733	24139499
PROTOP_B$3L_RaGOO$24137900$24138621	FBgn0044510	3b77d41f-e160-4b72-a03f-ce7a5bd063fe	707	3L_RaGOO	24137733	24139499
ROO_I$X_RaGOO$12287028$12302312	FBgn0015024	d93d04c8-f1d2-4d5c-b322-f3ae10f96297	30	X_RaGOO	12298276	12311200
LINEJ1_DM$2R_RaGOO$12357739$12358093	FBgn0266489	cf2150f4-b618-48e7-b9f5-877719ed6e94	158	2R_RaGOO	12357917	12370506
PROTOP_B$3L_RaGOO$22715502$22715915	FBgn0264492	f1f5a637-30f2-406c-8437-ef68b84223b6	408	3L_RaGOO	22711522	22716205
PROTOP_A$3L_RaGOO$22716146$22716468	FBgn0264492	f1f5a637-30f2-406c-8437-ef68b84223b6	59	3L_RaGOO	22711522	22716205
FB4_DM$4_RaGOO$456811$457356	FBgn0262731	de749cbe-8a96-4e8a-a15a-046c481e5908	198	4_RaGOO	455820	459563
FB4_DM$4_RaGOO$456811$457356	FBgn0039908	de749cbe-8a96-4e8a-a15a-046c481e5908	198	4_RaGOO	455820	459563
DNAREP1_DM$X_RaGOO$577400$577787	FBgn0025634	574fcf3c-0391-46e4-b5b0-61fb67e5b4f7	11	X_RaGOO	575811	577411
ROO_I$X_RaGOO$12386287$12386489	FBgn0264678	6bb1328b-cf5b-4288-8b48-f1d61a30ac09	198	X_RaGOO	12386051	12387362
DNAREP1_DM$4_RaGOO$1042167$1042506	FBgn0264607	77871a33-f904-4a0e-93fb-14d7a1338bc4	16	4_RaGOO	1039529	1042184
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0260859	0930ced7-9e5a-40e2-8ed8-a639cf079736	39	3L_RaGOO	9326920	9328996
DNAREP1_DM$2R_RaGOO$4234578$4234940	FBgn0033015	e0171e15-8e65-4a4d-8726-64fed40e89b0	43	2R_RaGOO	4234896	4235627
ZAM_I$2L_RaGOO$21996184$22001667	FBgn0064225	2fd3bf2f-d2b2-4e48-8ae4-35367415f764	27	2L_RaGOO	21997459	22007246
TC1-2_DM$3R_RaGOO$3334876$3335237	FBgn0263977	7de531fe-53c2-4acb-b453-bb49e9d6774c	21	3R_RaGOO	3334062	3344401
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0260859	e4a50e3a-974a-4b2c-88de-b4afa0f5ffc9	41	3L_RaGOO	9326916	9329011
FB4_DM$3R_RaGOO$16914758$16917850	FBgn0000063	10b32d8f-d12c-42a3-8db1-492f49c48a45	19	3R_RaGOO	16912255	16914778
DNAREP1_DM$3L_RaGOO$19244612$19244797	FBgn0052207	5b08dcdb-49bd-4950-97ed-84e4ee2c14f8	20	3L_RaGOO	19244777	19246096
DNAREP1_DM$3L_RaGOO$19244612$19244797	FBgn0262031	5b08dcdb-49bd-4950-97ed-84e4ee2c14f8	20	3L_RaGOO	19244777	19246096
PROTOP_A$2L_RaGOO$22562715$22563537	FBgn0039958	aabb73e7-75e0-4d9b-9da7-d2d22e07f2bb	19	2L_RaGOO	22543958	22562871
TART_B1$2L_RaGOO$11931931$11932156	FBgn0051865	fbe4a0a0-1838-457b-b4fe-530d5b91f6a6	222	2L_RaGOO	11931699	11933107
ROO_I$X_RaGOO$12386287$12386489	FBgn0264678	2a49f7f1-b7b7-488c-9475-1794d989b15c	194	X_RaGOO	12372961	12397556
DNAREP1_DM$3L_RaGOO$26181088$26181552	FBgn0024804	a7cb6d28-aae9-430b-b1a7-4ae0162298d4	51	3L_RaGOO	26059592	26217783
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	a7cb6d28-aae9-430b-b1a7-4ae0162298d4	89	3L_RaGOO	26059592	26217783
DNAREP1_DM$2R_RaGOO$22885373$22885630	FBgn0034988	8225a31f-e150-4b3b-9aa5-03f97835bbc3	22	2R_RaGOO	22883530	22885395
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	cea37dd6-5fcb-422c-8f12-557c5ea018d5	39	3L_RaGOO	26059647	26217759
TART_B1$2L_RaGOO$11931931$11932156	FBgn0051865	ca9f9252-8b80-4bb3-a1f5-88fc7dbdaed5	224	2L_RaGOO	11931699	11933141
DNAREP1_DM$4_RaGOO$1116255$1116865	FBgn0013749	74a4ec32-599d-4ec3-a51a-b8416e343282	20	4_RaGOO	1114634	1116411
DM297_LTR$3R_RaGOO$29134004$29136461	FBgn0039733	aa87b1ea-4d62-49e1-9198-718ee53d34cf	27	3R_RaGOO	29132242	29134032
DIVER2_I$2R_RaGOO$4796553$4796987	FBgn0267028	ca8f0c9c-a078-48cc-a6d9-e8b4a6dc7499	402	2R_RaGOO	4795923	4797623
PROTOP_B$2R_RaGOO$4797571$4797802	FBgn0267028	ca8f0c9c-a078-48cc-a6d9-e8b4a6dc7499	51	2R_RaGOO	4795923	4797623
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0260859	61932445-15f2-42f3-b23d-8e35af931819	143	3L_RaGOO	9326808	9329010
M4DM$2R_RaGOO$14057565$14057772	FBgn0034008	d4fd837d-8d91-4125-83a4-46f85652b22a	13	2R_RaGOO	14057758	14059066
DM297_I$2L_RaGOO$22041228$22042075	FBgn0064225	c7442700-b84c-4d97-acbd-096486a52bd2	84	2L_RaGOO	22005400	22041547
TC1-2_DM$4_RaGOO$958695$960140	FBgn0264822	0785071c-e74b-4beb-97cd-7e14a753d3b3	313	4_RaGOO	952543	959320
S2_DM$2L_RaGOO$4991174$4991386	FBgn0031657	ce4a11f3-9ce4-4419-9383-d66c86b035ff	211	2L_RaGOO	4987604	4991394
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0260859	d2ccf385-2364-4f55-b81a-7132b41f9178	46	3L_RaGOO	9326913	9329004
DNAREP1_DM$3L_RaGOO$26181088$26181552	FBgn0024804	38d4f827-bcd8-426c-a49d-e9f19d015aac	91	3L_RaGOO	26059648	26217781
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	38d4f827-bcd8-426c-a49d-e9f19d015aac	86	3L_RaGOO	26059648	26217781
DNAREP1_DM$3L_RaGOO$26181088$26181552	FBgn0024804	7fef4c94-603f-46f8-9374-1311ba50e66c	17	3L_RaGOO	26059642	26217783
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	7fef4c94-603f-46f8-9374-1311ba50e66c	131	3L_RaGOO	26059642	26217783
MDG1_I$3L_RaGOO$26187065$26193623	FBgn0024804	6c6e5a7d-be01-49c4-be8a-13e4b762a531	87	3L_RaGOO	26059644	26217780
DNAREP1_DM$3L_RaGOO$26191687$26191927	FBgn0024804	6c6e5a7d-be01-49c4-be8a-13e4b762a531	55	3L_RaGOO	26059644	26217780
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	6c6e5a7d-be01-49c4-be8a-13e4b762a531	65	3L_RaGOO	26059644	26217780
DNAREP1_DM$3L_RaGOO$23085751$23086186	FBgn0052230	9534d3d4-03ed-4a2b-86e9-a8be20fb103b	32	3L_RaGOO	23085209	23091738
DNAREP1_DM$3L_RaGOO$23090998$23091638	FBgn0052230	9534d3d4-03ed-4a2b-86e9-a8be20fb103b	36	3L_RaGOO	23085209	23091738
PROTOP_B$3L_RaGOO$24137900$24138621	FBgn0044510	196175f2-f7f3-477c-b59c-345410ab3739	128	3L_RaGOO	24138485	24139506
DMRT1C$2L_RaGOO$22030465$22031189	FBgn0064225	54f8831e-7c80-4593-bb5d-61f18c586b69	17	2L_RaGOO	22005406	22031171
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	00cf0cbb-c794-4b70-82de-22e179eb0fc8	46	3L_RaGOO	26059769	26217761
DNAREP1_DM$2L_RaGOO$10385196$10385374	FBgn0051716	3807a715-bf5b-4a3a-8cb0-a7a194673337	168	2L_RaGOO	10384247	10385926
DM297_LTR$3R_RaGOO$29134004$29136461	FBgn0039733	5a02c18d-afe4-4661-9614-90b61c0be2bf	23	3R_RaGOO	29132195	29134027
DM297_LTR$3R_RaGOO$29134004$29136461	FBgn0039733	253c3019-c04e-4447-9247-86043a198835	17	3R_RaGOO	29132949	29134021
ACCORD_LTR$2R_RaGOO$10965448$10972654	FBgn0033693	bb7e6d9e-7065-4bd1-ab0e-cd341225aa8f	44	2R_RaGOO	10963047	10989115
ACCORD_LTR$2R_RaGOO$10965448$10972654	FBgn0053964	bb7e6d9e-7065-4bd1-ab0e-cd341225aa8f	44	2R_RaGOO	10963047	10989115
DOC$2L_RaGOO$21166314$21169119	FBgn0022893	dcc2a473-2a88-4651-a118-026017683cfd	37	2L_RaGOO	21144420	21166834
Gypsy12A_LTR$2L_RaGOO$21166430$21168148	FBgn0022893	dcc2a473-2a88-4651-a118-026017683cfd	37	2L_RaGOO	21144420	21166834
DNAREP1_DM$3L_RaGOO$19244612$19244797	FBgn0052207	c665d5e5-5995-4a13-a6a1-6048818023d0	180	3L_RaGOO	19244434	19246093
DNAREP1_DM$3L_RaGOO$19244612$19244797	FBgn0262031	c665d5e5-5995-4a13-a6a1-6048818023d0	180	3L_RaGOO	19244434	19246093
BLASTOPIA_I$3R_RaGOO$3126038$3131033	FBgn0010247	032dd82f-daa6-48f8-a113-bc604b4a3d59	274	3R_RaGOO	3128380	3199957
DNAREP1_DM$3L_RaGOO$21155483$21155795	FBgn0037085	d695acf4-873d-43bf-9abd-19691cead186	211	3L_RaGOO	21155550	21156579
DMCR1A$3L_RaGOO$21156416$21160019	FBgn0037085	d695acf4-873d-43bf-9abd-19691cead186	161	3L_RaGOO	21155550	21156579
QUASIMODO_LTR$2R_RaGOO$3561204$3567967	FBgn0040005	8dbbf93f-0f1c-418b-b6e1-33df7140a9d5	27	2R_RaGOO	3559468	3561231
DNAREP1_DM$3L_RaGOO$19244612$19244797	FBgn0052207	460d6a41-fc25-4b5b-8589-9c97ffd77f43	179	3L_RaGOO	19244434	19246093
DNAREP1_DM$3L_RaGOO$19244612$19244797	FBgn0262031	460d6a41-fc25-4b5b-8589-9c97ffd77f43	179	3L_RaGOO	19244434	19246093
DNAREP1_DM$3L_RaGOO$26181088$26181552	FBgn0024804	3114415b-6394-452a-bd7d-69ad3c420d43	16	3L_RaGOO	26059647	26217791
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	3114415b-6394-452a-bd7d-69ad3c420d43	140	3L_RaGOO	26059647	26217791
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0260859	18fc75c4-d07a-431b-845e-c15d6d892d38	151	3L_RaGOO	9326803	9329011
FB4_DM$X_RaGOO$2599171$2602268	FBgn0000927	2f903c9b-6626-4f17-b661-7ba7e7dd6859	32	X_RaGOO	2578244	2602095
FW3_DM$3L_RaGOO$22697215$22698780	FBgn0024733	0ee3682e-58ec-4743-96a3-5acecaa7b761	12	3L_RaGOO	22697785	22706970
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0260859	3ecd8c57-d49d-4ff9-9a07-aec7b2d0bf81	146	3L_RaGOO	9326808	9329010
DNAREP1_DM$X_RaGOO$6728274$6728628	FBgn0029928	a8d58c44-de97-473d-b0b2-2af9156c2778	16	X_RaGOO	6727320	6728290
QUASIMODO_LTR$2R_RaGOO$3561204$3567967	FBgn0040005	0e340593-6522-4237-84ab-378b5d17b525	35	2R_RaGOO	3559429	3561239
PROTOP_B$3L_RaGOO$22715502$22715915	FBgn0264492	b85d520b-00c9-42fc-adf6-93610b3eb450	290	3L_RaGOO	22712100	22715809
DNAREP1_DM$3L_RaGOO$22503849$22504003	FBgn0037203	20a9269c-ccc4-42e7-8cfd-75bb68c2d287	50	3L_RaGOO	22503867	22513086
DNAREP1_DM$3L_RaGOO$22504013$22504278	FBgn0037203	20a9269c-ccc4-42e7-8cfd-75bb68c2d287	72	3L_RaGOO	22503867	22513086
G5A_DM$X_RaGOO$21131362$21132038	FBgn0024807	8c532212-61c7-4070-b9f9-619f0cf8b10c	582	X_RaGOO	21131431	21132354
ZAM_I$2L_RaGOO$21996184$22001667	FBgn0064225	be1c939b-8f26-4b7b-b57a-5ba4608dcdc4	24	2L_RaGOO	21997459	22007170
DNAREP1_DM$X_RaGOO$11545814$11546273	FBgn0262686	cfb140e3-d48f-42cd-9a52-d69443a14d9e	435	X_RaGOO	11545524	11546825
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0260859	1f2b569a-da22-40f6-ba27-3073f4e3dfdc	41	3L_RaGOO	9326918	9328968
DNAREP1_DM$4_RaGOO$946271$946477	FBgn0052016	c0cab55b-0faa-4c28-9cb4-f876a67b8417	41	4_RaGOO	946435	947276
